name,name_kana,name_romaji,nickname,latitude,longitude
上口,ウエクチ,UEKUCHI,,34.990715,133.867487
打穴上,ウタノカミ,UTANOKAMI,,34.971493,133.918524
打穴北,ウタノキタ,UTANOKITA,,34.98793,133.911577
打穴里,ウタノサト,UTANOSATO,,34.986061,133.932813
打穴下,ウタノシモ,UTANOSHIMO,,35.020499,133.941449
打穴中,ウタノナカ,UTANONAKA,,35.00756,133.949095
打穴西,ウタノニシ,UTANONISHI,,35.003385,133.928153
上間,ウワマ,UWAMA,,34.991106,134.081566
江与味,エヨミ,EYOMI,,34.944595,133.787034
王子,オオジ,OJI,,34.937115,134.115255
大垪和西,オオハガニシ,OHAGANISHI,,34.958152,133.875085
大垪和東,オオハガヒガシ,OHAGAHIGASHI,,34.965177,133.89667
小原,オバラ,OBARA,,34.969797,133.968554
書副,カイゾエ,KAIZOE,,34.986519,134.049559
金堀,カナボリ,KANABORI,,34.978591,134.001325
北,キタ,KITA,,35.028546,133.857161
吉ケ原,キチガハラ,KICHIGAHARA,,34.952263,134.086042
栗子,クリゴ,KURIGO,,34.96529,134.036581
高下,コウゲ,KOGE,,34.927517,134.10511
小瀬,コセ,KOSE,,34.959531,134.048997
小山,コヤマ,KOYAMA,,34.983384,133.882315
越尾,コヨオ,KOYO,,35.007582,133.97955
西幸,サイコウ,SAIKO,,34.972196,133.956057
境,サカイ,SAKAI,,34.954578,133.913203
定宗,サダムネ,SADAMUNE,,34.947796,134.010054
里,サト,SATO,,34.992927,133.833117
塩気,シオケ,SHIOKE,,34.984492,134.096377
重藤,シゲトウ,SHIGETO,,34.980339,134.088286
下谷,シモダニ,SHIMODANI,,34.968209,134.05401
新城,シンジョウ,SHINJO,,34.977915,133.979021
周佐,スサ,SUSA,,34.98423,134.038788
惣田,ソウダ,SODA,,34.964411,134.077292
大戸上,ダイトカミ,DAITOKAMI,,34.960228,134.014274
大戸下,ダイトシモ,DAITOSHIMO,,34.975751,134.024982
高城,タカシロ,TAKASHIRO,,34.947547,134.041744
角石祖母,ツイシソボ,TSUISHISOBO,,34.951451,133.895841
塚角,ツカツノ,TSUKATSUNO,,34.994666,134.02221
百々,ドウドウ,DODO,,34.997795,134.063378
栃原,トチバラ,TOCHIBARA,,34.953701,133.848875
中,ナカ,NAKA,,35.023953,133.824939
中垪和,ナカハガ,NAKAHAGA,,34.968778,133.857489
西,サイコウ,SAIKO,,34.965636,133.811762
西川,ニシガワ,NISHIGAWA,,34.970065,133.828499
西川上,ニシガワカミ,NISHIGAWAKAMI,,34.995879,133.804644
錦織,ニシコリ,NISHIKORI,,35.035785,133.9458
西垪和,ニシハガ,NISHIHAGA,,34.960234,133.831788
八神,ネリガミ,NERIGAMI,,35.005903,134.008295
羽仁,ハニ,HANI,,35.007941,134.045644
原田,ハラダ,HARADA,,34.990079,133.957618
東垪和,ヒガシハガ,HIGASHIHAGA,,34.971455,133.84692
久木,ヒサギ,HISAGI,,34.951975,134.052849
藤田上,フジタカミ,FUJITAKAMI,,34.968592,134.077139
藤田下,フジタシモ,FUJITASHIMO,,34.977771,134.077083
藤原,フジワラ,FUJIWARA,,34.943923,134.062902
松尾,マツオ,MATSUO,,34.985613,134.072922
南,ミナミ,MINAMI,,35.005104,133.860838
宮山,ミヤヤマ,MIYAYAMA,,35.012077,134.076895
安井,ヤスイ,YASUI,,35.013369,134.058081
休石,ヤスミイシ,YASUMIISHI,,34.961291,134.074096
柵原,ヤナハラ,YANAHARA,,34.957943,134.063493
飯岡,ユウカ,YUKA,,34.936656,134.101553
行信,ユキノブ,YUKINOBU,,34.984956,134.061602
吉留,ヨシドメ,YOSHIDOME,,34.970544,134.095656
頼元,ヨリモト,YORIMOTO,,34.975312,133.943469
両山寺,リョウサンジ,RYOSANJI,,34.976744,133.892059
連石,レンジャク,RENJAKU,,34.97367,134.055855
和田北,ワダキタ,WADAKITA,,34.94581,133.866972
