code,prefecture_code,name,name_kana,name_romaji
38201,38,松山市,マツヤマシ,MATSUYAMA SHI
38202,38,今治市,イマバリシ,IMABARI SHI
38203,38,宇和島市,ウワジマシ,UWAJIMA SHI
38204,38,八幡浜市,ヤワタハマシ,YAWATAHAMA SHI
38205,38,新居浜市,ニイハマシ,NIIHAMA SHI
38206,38,西条市,サイジョウシ,SAIJO SHI
38207,38,大洲市,オオズシ,OZU SHI
38210,38,伊予市,イヨシ,IYO SHI
38213,38,四国中央市,シコクチュウオウシ,SHIKOKUCHUO SHI
38214,38,西予市,セイヨシ,SEIYO SHI
38215,38,東温市,トウオンシ,TOON SHI
38356,38,越智郡上島町,オチグンカミジマチョウ,OCHI GUN KAMIJIMA CHO
38386,38,上浮穴郡久万高原町,カミウケナグンクマコウゲンチョウ,KAMIUKENA GUN KUMAKOGEN CHO
38401,38,伊予郡松前町,イヨグンマサキチョウ,IYO GUN MASAKI CHO
38402,38,伊予郡砥部町,イヨグントベチョウ,IYO GUN TOBE CHO
38422,38,喜多郡内子町,キタグンウチコチョウ,KITA GUN UCHIKO CHO
38442,38,西宇和郡伊方町,ニシウワグンイカタチョウ,NISHIUWA GUN IKATA CHO
38484,38,北宇和郡松野町,キタウワグンマツノチョウ,KITAUWA GUN MATSUNO CHO
38488,38,北宇和郡鬼北町,キタウワグンキホクチョウ,KITAUWA GUN KIHOKU CHO
38506,38,南宇和郡愛南町,ミナミウワグンアイナンチョウ,MINAMIUWA GUN AINAN CHO
