name,name_kana,name_romaji,nickname,latitude,longitude
阿波,アバ,ABA,,35.262959,134.119141
綾部,アヤベ,AYABE,,35.117516,134.069218
池ヶ原,,,,35.042717,134.078532
一色,イシキ,ISHIKI,,35.046334,133.89538
一宮,イチノミヤ,ICHINOMIYA,,35.096002,133.98459
市場,イチバ,ICHIBA,,35.133266,134.11638
一方,イッポウ,IPPO,,35.049317,133.980029
井口,イノクチ,INOKUCHI,,35.05021,133.987988
院庄,インノショウ,INNOSHO,,35.060132,133.95204
上之町,ウエノチョウ,UENOCHO,,35.063943,134.016621
瓜生原,ウリュウバラ,URYUBARA,,35.031846,134.042859
大岩,オオイワ,OIWA,,35.143479,134.124112
大篠,オオササ,OSASA,,35.125823,134.034669
大田,オオダ,ODA,,35.091396,134.00579
大谷,オオタニ,OTANI,,35.046604,133.996685
大手町,オオテマチ,OTEMACHI,,35.059881,134.003629
大吉,オオヨシ,OYOSHI,,35.156973,134.134351
奥津川,オクツガワ,OKUTSUGAWA,,35.156938,134.11178
小桁,オゲタ,OGETA,,35.037792,134.025846
桶屋町,オケヤマチ,OKEYAMACHI,,35.058024,133.998697
押入,オシイレ,OSHIIRE,,35.067725,134.041278
押渕,オシブチ,OSHIBUCHI,,35.014215,134.02164
小田中,オダナカ,ODANAKA,,35.064474,133.988516
小原,オバラ,OBARA,,35.083801,133.99276
鍛治町,カジマチ,KAJIMACHI,,35.060886,133.998498
勝部,カツベ,KATSUBE,,35.08725,134.025363
勝間田町,カツマダマチ,KATSUMADAMACHI,,35.060822,134.011668
金井,カナイ,KANAI,,35.035619,134.057084
金屋,カナヤ,KANAYA,,35.028932,134.027501
上河原,カミガワラ,KAMIGAWARA,,35.085397,134.003667
上紺屋町,カミコウヤマチ,KAMIKOYAMACHI,,35.061258,133.99678
上高倉,カミタカクラ,KAMITAKAKURA,,35.116798,134.051212
上田邑,カミタノムラ,KAMITANOMURA,,35.095902,133.962797
上野田,カミノダ,KAMINODA,,35.081955,134.096608
上村,カミムラ,KAMIMURA,,35.100897,134.093103
上横野,カミヨコノ,KAMIYOKONO,,35.143993,134.00192
加茂町青柳,カモチョウアオヤギ,KAMOCHO AOYAGI,,35.210547,134.070755
加茂町宇野,カモチョウウノ,KAMOCHO UNO,,35.207244,134.018274
加茂町小渕,カモチョウオブチ,KAMOCHO OBUCHI,,35.187508,134.072136
加茂町河井,カモチョウカワイ,KAMOCHO KAWAI,,35.206189,134.117805
加茂町公郷,カモチョウクゴウ,KAMOCHO KUGO,,35.171129,134.078429
加茂町倉見,カモチョウクラミ,KAMOCHO KURAMI,,35.266393,134.052789
