name,name_kana,name_romaji,nickname,latitude,longitude
大字上梶原,,,,33.481925,130.443092
大字下梶原,,,,33.499005,130.441123
大字不入道,,,,33.472268,130.428092
大字中原,,,,33.506021,130.444957
大字五ケ山,,,,33.417864,130.423756
大字五郎丸,,,,33.506624,130.432255
大字仲,,,,33.503926,130.43023
大字別所,,,,33.485469,130.408051
大字南面里,,,,33.462565,130.396442
大字埋金,,,,33.459785,130.445807
大字安徳,,,,33.496774,130.426114
大字山田,,,,33.484521,130.423194
大字市ノ瀬,,,,33.439673,130.436644
大字後野,,,,33.504454,130.40012
大字恵子,,,,33.510335,130.419002
大字成竹,,,,33.454954,130.412194
大字東隈,,,,33.503447,130.425921
大字松木,,,,33.502568,130.442959
大字片縄,,,,33.517261,130.408284
大字西畑,,,,33.488443,130.390894
大字西隈,,,,33.498512,130.416585
大字道善,,,,33.511696,130.420527
今光一丁目,イマミツ 1,IMAMITSU 1,,33.522734,130.431285
今光二丁目,イマミツ 2,IMAMITSU 2,,33.520795,130.432652
今光三丁目,イマミツ 3,IMAMITSU 3,,33.519829,130.431099
今光四丁目,イマミツ 4,IMAMITSU 4,,33.516747,130.430394
今光五丁目,イマミツ 5,IMAMITSU 5,,33.518814,130.428602
今光六丁目,イマミツ 6,IMAMITSU 6,,33.521861,130.427368
今光七丁目,イマミツ 7,IMAMITSU 7,,33.522197,130.425718
今光八丁目,イマミツ 8,IMAMITSU 8,,33.521516,130.424429
後野一丁目,ウシロノ 1,USHIRONO 1,,33.504618,130.417218
後野二丁目,ウシロノ 2,USHIRONO 2,,33.506628,130.420702
後野三丁目,ウシロノ 3,USHIRONO 3,,33.508526,130.417926
後野四丁目,ウシロノ 4,USHIRONO 4,,33.506623,130.418231
後野五丁目,ウシロノ 5,USHIRONO 5,,33.506073,130.412916
恵子一丁目,エコ 1,EKO 1,,33.51507,130.419104
恵子二丁目,エコ 2,EKO 2,,33.514522,130.417191
恵子三丁目,エコ 3,EKO 3,,33.51196,130.418604
恵子四丁目,エコ 4,EKO 4,,33.512385,130.416639
恵子五丁目,エコ 5,EKO 5,,33.514304,130.414692
恵子六丁目,エコ 6,EKO 6,,33.51292,130.413924
王塚台一丁目,オウツカダイ 1,OTSUKADAI 1,,33.502809,130.438057
王塚台二丁目,オウツカダイ 2,OTSUKADAI 2,,33.501309,130.435395
王塚台三丁目,オウツカダイ 3,OTSUKADAI 3,,33.500633,130.432854
片縄一丁目,カタナワ 1,KATANAWA 1,,33.517451,130.426926
片縄十丁目,カタナワ 10,KATANAWA 10,,33.522042,130.423355
片縄二丁目,カタナワ 2,KATANAWA 2,,33.517112,130.425032
片縄三丁目,カタナワ 3,KATANAWA 3,,33.516828,130.423261
片縄四丁目,カタナワ 4,KATANAWA 4,,33.515692,130.421014
片縄五丁目,カタナワ 5,KATANAWA 5,,33.517425,130.419422
片縄六丁目,カタナワ 6,KATANAWA 6,,33.516646,130.416821
片縄七丁目,カタナワ 7,KATANAWA 7,,33.517943,130.417739
片縄八丁目,カタナワ 8,KATANAWA 8,,33.519507,130.422358
片縄九丁目,カタナワ 9,KATANAWA 9,,33.519939,130.423942
片縄北一丁目,カタナワキタ 1,KATANAWAKITA 1,,33.519436,130.418097
片縄北二丁目,カタナワキタ 2,KATANAWAKITA 2,,33.521482,130.418704
片縄北三丁目,カタナワキタ 3,KATANAWAKITA 3,,33.523555,130.422285
片縄北四丁目,カタナワキタ 4,KATANAWAKITA 4,,33.527714,130.423386
片縄北五丁目,カタナワキタ 5,KATANAWAKITA 5,,33.524445,130.421072
片縄北六丁目,カタナワキタ 6,KATANAWAKITA 6,,33.522154,130.415257
片縄北七丁目,カタナワキタ 7,KATANAWAKITA 7,,33.523378,130.414853
片縄北八丁目,カタナワキタ 8,KATANAWAKITA 8,,33.525424,130.41974
片縄西一丁目,カタナワニシ 1,KATANAWANISHI 1,,33.516504,130.415906
片縄西二丁目,カタナワニシ 2,KATANAWANISHI 2,,33.516038,130.414765
片縄西三丁目,カタナワニシ 3,KATANAWANISHI 3,,33.514486,130.412674
片縄西四丁目,カタナワニシ 4,KATANAWANISHI 4,,33.519025,130.413472
片縄西五丁目,カタナワニシ 5,KATANAWANISHI 5,,33.521944,130.410951
片縄東一丁目,カタナワヒガシ 1,KATANAWAHIGASHI 1,,33.526596,130.42625
上梶原一丁目,カミカジワラ 1,KAMIKAJIWARA 1,,33.495596,130.433613
五郎丸一丁目,ゴロウマル 1,GOROMARU 1,,33.513188,130.428077
五郎丸二丁目,ゴロウマル 2,GOROMARU 2,,33.510608,130.428826
五郎丸三丁目,ゴロウマル 3,GOROMARU 3,,33.509085,130.429688
五郎丸四丁目,ゴロウマル 4,GOROMARU 4,,33.505528,130.434495
下梶原一丁目,シモカジワラ 1,SHIMOKAJIWARA 1,,33.497317,130.435149
下梶原二丁目,シモカジワラ 2,SHIMOKAJIWARA 2,,33.498731,130.438128
仲一丁目,チュウ 1,CHU 1,,33.510283,130.426493
仲二丁目,チュウ 2,CHU 2,,33.508129,130.427119
仲三丁目,チュウ 3,CHU 3,,33.507106,130.423701
仲四丁目,チュウ 4,CHU 4,,33.501978,130.432085
仲丸一丁目,チュウマル 1,CHUMARU 1,,33.504085,130.43396
道善一丁目,ドウゼン 1,DOZEN 1,,33.512843,130.424726
道善二丁目,ドウゼン 2,DOZEN 2,,33.512499,130.422699
道善三丁目,ドウゼン 3,DOZEN 3,,33.509811,130.423286
道善四丁目,ドウゼン 4,DOZEN 4,,33.508947,130.419417
道善五丁目,ドウゼン 5,DOZEN 5,,33.511802,130.421483
中原一丁目,ナカバル 1,NAKABARU 1,,33.520284,130.433869
中原二丁目,ナカバル 2,NAKABARU 2,,33.518495,130.434077
中原三丁目,ナカバル 3,NAKABARU 3,,33.516711,130.434411
中原四丁目,ナカバル 4,NAKABARU 4,,33.513772,130.43473
中原五丁目,ナカバル 5,NAKABARU 5,,33.510384,130.437441
中原六丁目,ナカバル 6,NAKABARU 6,,33.513909,130.436416
中原東一丁目,ナカバルヒガシ 1,NAKABARUHIGASHI 1,,33.511302,130.441737
中原東二丁目,ナカバルヒガシ 2,NAKABARUHIGASHI 2,,33.510781,130.43963
西隈一丁目,ニシグマ 1,NISHIGUMA 1,,33.501457,130.421773
西隈二丁目,ニシグマ 2,NISHIGUMA 2,,33.496669,130.420097
西隈三丁目,ニシグマ 3,NISHIGUMA 3,,33.500448,130.419281
西隈四丁目,ニシグマ 4,NISHIGUMA 4,,33.494974,130.417662
東隈一丁目,ヒガシグマ 1,HIGASHIGUMA 1,,33.504167,130.422112
松木一丁目,マツノキ 1,MATSUNOKI 1,,33.513502,130.433035
松木二丁目,マツノキ 2,MATSUNOKI 2,,33.509344,130.4346
松木三丁目,マツノキ 3,MATSUNOKI 3,,33.513443,130.430777
松木四丁目,マツノキ 4,MATSUNOKI 4,,33.507637,130.436313
松木五丁目,マツノキ 5,MATSUNOKI 5,,33.504616,130.436556
松木六丁目,マツノキ 6,MATSUNOKI 6,,33.503479,130.439622
松原,マツバル,MATSUBARU,,33.507512,130.438404
観晴が丘,ミハルガオカ,MIHARUGAOKA,,33.50883,130.444792
