name,name_kana,name_romaji,nickname,latitude,longitude
字宮城,,,,26.624989,128.184139
字川田,,,,26.630509,128.166749
字平良,,,,26.630942,128.151612
字慶佐次,,,,26.603377,128.144629
字有銘,,,,26.603556,128.119185
字高江,,,,26.663118,128.250274
