code,prefecture_code,name,name_kana,name_romaji
31201,31,鳥取市,トットリシ,TOTTORI SHI
31202,31,米子市,ヨナゴシ,YONAGO SHI
31203,31,倉吉市,クラヨシシ,KURAYOSHI SHI
31204,31,境港市,サカイミナトシ,SAKAIMINATO SHI
31302,31,岩美郡岩美町,イワミグンイワミチョウ,IWAMI GUN IWAMI CHO
31325,31,八頭郡若桜町,ヤズグンワカサチョウ,YAZU GUN WAKASA CHO
31328,31,八頭郡智頭町,ヤズグンチヅチョウ,YAZU GUN CHIZU CHO
31329,31,八頭郡八頭町,ヤズグンヤズチョウ,YAZU GUN YAZU CHO
31364,31,東伯郡三朝町,トウハクグンミササチョウ,TOHAKU GUN MISASA CHO
31370,31,東伯郡湯梨浜町,トウハクグンユリハマチョウ,TOHAKU GUN YURIHAMA CHO
31371,31,東伯郡琴浦町,トウハクグンコトウラチョウ,TOHAKU GUN KOTORA CHO
31372,31,東伯郡北栄町,トウハクグンホクエイチョウ,TOHAKU GUN HOKUEI CHO
31384,31,西伯郡日吉津村,サイハクグンヒエヅソン,SAIHAKU GUN HIEZU SON
31386,31,西伯郡大山町,サイハクグンダイセンチョウ,SAIHAKU GUN DAISEN CHO
31389,31,西伯郡南部町,サイハクグンナンブチョウ,SAIHAKU GUN NAMBU CHO
31390,31,西伯郡伯耆町,サイハクグンホウキチョウ,SAIHAKU GUN HOKI CHO
31401,31,日野郡日南町,ヒノグンニチナンチョウ,HINO GUN NICHINAN CHO
31402,31,日野郡日野町,ヒノグンヒノチョウ,HINO GUN HINO CHO
31403,31,日野郡江府町,ヒノグンコウフチョウ,HINO GUN KOFU CHO
