name,name_kana,name_romaji,nickname,latitude,longitude
大沢新田,オオサワシンデン,OSAWASHINDEN,,36.385488,138.054962
坂井,サカイ,SAKAI,,36.438338,138.086307
坂北,サカキタ,SAKAKITA,,36.436058,137.99386
西条,ニシジョウ,NISHIJO,,36.403265,137.994752
東条,ヒガシジョウ,HIGASHIJO,,36.398074,138.03275
乱橋,ミダレハシ,MIDAREHASHI,,36.378347,138.01245
