name,name_kana,name_romaji,nickname,latitude,longitude
出原,イズハラ,IZUHARA,,35.574931,137.866626
牛牧,ウシマキ,USHIMAKI,,35.572305,137.826304
大島山,オオジマサン,OJIMASAN,,35.587726,137.837248
上市田,カミイチダ,KAMIICHIDA,,35.553858,137.862086
下市田,シモイチダ,SHIMOICHIDA,,35.544606,137.874948
山吹,ヤマブキ,YAMABUKI,,35.583606,137.882587
吉田,ヨシダ,YOSHIDA,,35.570889,137.860125
