name,name_kana,name_romaji,nickname,latitude,longitude
成瀬八丁目,ナルセ 8,NARUSE 8,,35.542217,139.467602
成瀬七丁目,ナルセ 7,NARUSE 7,,35.541468,139.475185
成瀬六丁目,ナルセ 6,NARUSE 6,,35.537245,139.481393
成瀬五丁目,ナルセ 5,NARUSE 5,,35.539084,139.481393
成瀬四丁目,ナルセ 4,NARUSE 4,,35.543112,139.478976
西成瀬三丁目,ニシナルセ 3,NISHINARUSE 3,,35.550798,139.468935
西成瀬二丁目,ニシナルセ 2,NISHINARUSE 2,,35.546031,139.471352
西成瀬一丁目,ニシナルセ 1,NISHINARUSE 1,,35.545388,139.467181
高ヶ坂七丁目,コガサカ 7,KOGASAKA 7,,35.538413,139.461101
高ヶ坂六丁目,コガサカ 6,KOGASAKA 6,,35.541341,139.462726
高ヶ坂五丁目,コガサカ 5,KOGASAKA 5,,35.543487,139.461518
高ヶ坂四丁目,コガサカ 4,KOGASAKA 4,,35.54696,139.464684
高ヶ坂三丁目,コガサカ 3,KOGASAKA 3,,35.546517,139.460143
高ヶ坂二丁目,コガサカ 2,KOGASAKA 2,,35.542772,139.457434
高ヶ坂一丁目,コガサカ 1,KOGASAKA 1,,35.546997,139.454584
原町田二丁目,ハラマチダ 2,HARAMACHIDA 2,,35.539387,139.453094
成瀬一丁目,ナルセ 1,NARUSE 1,,35.546667,139.474462
南大谷,ミナミオオヤ,MINAMIOYA,,35.552943,139.459474
森野六丁目,モリノ 6,MORINO 6,,35.552002,139.43072
矢部町,ヤベマチ,YABEMACHI,,35.57939,139.403899
図師町,ズシマチ,ZUSHIMACHI,,35.587612,139.422778
忠生二丁目,タダオ 2,TADAO 2,,35.576861,139.424458
金森東三丁目,カナモリヒガシ 3,KANAMORIHIGASHI 3,,35.531263,139.465354
金森東二丁目,カナモリヒガシ 2,KANAMORIHIGASHI 2,,35.533223,139.462876
金森東一丁目,カナモリヒガシ 1,KANAMORIHIGASHI 1,,35.535881,139.460884
金森七丁目,カナモリ 7,KANAMORI 7,,35.530877,139.455985
金森六丁目,カナモリ 6,KANAMORI 6,,35.523635,139.458463
金森三丁目,カナモリ 3,KANAMORI 3,,35.527289,139.461511
金森二丁目,カナモリ 2,KANAMORI 2,,35.532836,139.458626
小川二丁目,オガワ 2,OGAWA 2,,35.530206,139.472463
成瀬が丘三丁目,ナルセガオカ 3,NARUSEGAOKA 3,,35.535083,139.467947
金森一丁目,カナモリ 1,KANAMORI 1,,35.535848,139.451678
木曽西三丁目,キソニシ 3,KISONISHI 3,,35.571267,139.418005
