name,name_kana,name_romaji,nickname,latitude,longitude
北多久町大字多久原,,,,33.311969,130.123217
北多久町大字小侍,,,,33.303705,130.0953
南多久町大字下多久,,,,33.267159,130.13081
南多久町大字花祭,,,,33.250224,130.144675
南多久町大字長尾,,,,33.261573,130.116305
東多久町大字別府,,,,33.28733,130.151197
東多久町大字納所,,,,33.260201,130.164483
西多久町大字板屋,,,,33.267002,130.05107
北多久町メイプルタウン,キタタクマチメイプルタウン,KITATAKUMACHI MEIPURUTAUN,,33.289942,130.121678
多久町,タクマチ,TAKUMACHI,,33.260723,130.091159
