name,name_kana,name_romaji,nickname,latitude,longitude
足代,アシロ,ASHIRO,,34.060503,133.909257
加茂,カモ,KAMO,,34.026123,133.917339
毛田,ケタ,KETA,,34.008828,133.986142
中庄,ナカショウ,NAKASHO,,33.988013,133.972373
西庄,ニシショウ,NISHISHO,,34.008941,133.940244
東山,ヒガシヤマ,HIGASHIYAMA,,34.078389,133.855753
昼間,ヒルマ,HIRUMA,,34.041909,133.871891
