name,name_kana,name_romaji,nickname,latitude,longitude
長者原,チョウジャハラ,CHOJAHARA,,38.693674,140.279473
富田,トミタ,TOMITA,,38.674325,140.286141
長沢,ナガサワ,NAGASAWA,,38.716742,140.399006
舟形,フナガタ,FUNAGATA,,38.695295,140.321249
堀内,ホリウチ,HORIUCHI,,38.626505,140.267991
