name,name_kana,name_romaji,nickname,latitude,longitude
鹿町町九十九島,,,,33.265577,129.56307
相生町,アイオイチョウ,AIOICHO,,33.17673,129.716102
相浦町,アイノウラチョウ,AINORACHO,,33.195476,129.660159
赤木町,アカギチョウ,AKAGICHO,,33.194758,129.750191
赤崎町,アカサキチョウ,AKASAKICHO,,33.153071,129.699344
浅子町,アサゴチョウ,ASAGOCHO,,33.196513,129.627543
愛宕町,アタゴチョウ,ATAGOCHO,,33.198356,129.669886
有福町,アリフクチョウ,ARIFUKUCHO,,33.1316,129.781037
庵浦町,イオノウラチョウ,IONORACHO,,33.128368,129.701124
石坂町,イシザカチョウ,ISHIZAKACHO,,33.184762,129.711821
泉町,イズミチョウ,IZUMICHO,,33.174655,129.713048
稲荷町,イナリチョウ,INARICHO,,33.159114,129.736214
今福町,イマブクチョウ,IMABUKUCHO,,33.171372,129.707657
宇久町飯良,ウクマチイイラ,UKUMACHI IIRA,,33.264332,129.095856
宇久町大久保,ウクマチオオクボ,UKUMACHI OKUBO,,33.279274,129.092965
宇久町太田江,ウクマチオオダエ,UKUMACHI ODAE,,33.27795,129.123084
宇久町小浜,ウクマチオバマ,UKUMACHI OBAMA,,33.255326,129.119372
宇久町神浦,ウクマチコウノウラ,UKUMACHI KONORA,,33.257512,129.103406
宇久町木場,ウクマチコバ,UKUMACHI KOBA,,33.282078,129.110638
宇久町平,ウクマチタイラ,UKUMACHI TAIRA,,33.275163,129.138811
宇久町寺島,ウクマチテラシマ,UKUMACHI TERASHIMA,,33.253569,129.069997
宇久町野方,ウクマチノガタ,UKUMACHI NOGATA,,33.29257,129.129044
宇久町本飯良,ウクマチモトイイラ,UKUMACHI MOTOIIRA,,33.268735,129.082909
鵜渡越町,ウドゴエチョウ,UDOGOECHO,,33.174251,129.700428
梅田町,ウメダマチ,UMEDAMACHI,,33.19033,129.715251
浦川内町,ウラガワチチョウ,URAGAWACHICHO,,33.114927,129.811383
上原町,ウワバルチョウ,UWABARUCHO,,33.152388,129.805696
上町,ウワマチ,UWAMACHI,,33.174959,129.714191
江上町,エガミチョウ,EGAMICHO,,33.099591,129.773848
江永町,エナガチョウ,ENAGACHO,,33.155325,129.85043
烏帽子町,エボシチョウ,EBOSHICHO,,33.179666,129.754214
江迎町赤坂,エムカエチョウアカサカ,EMUKAECHO AKASAKA,,33.291769,129.645805
江迎町飯良坂,エムカエチョウイイラザカ,EMUKAECHO IIRAZAKA,,33.325641,129.636177
江迎町猪調,エムカエチョウイノツキ,EMUKAECHO INOTSUKI,,33.285074,129.672513
江迎町埋立,エムカエチョウウメタテ,EMUKAECHO UMETATE,,33.313319,129.612102
江迎町箙尾,エムカエチョウエビラオ,EMUKAECHO EBIRAO,,33.314472,129.661861
江迎町奥川内,エムカエチョウオクガワチ,EMUKAECHO OKUGAWACHI,,33.306849,129.660912
江迎町梶ノ村,エムカエチョウカジノムラ,EMUKAECHO KAJINOMURA,,33.33116,129.626261
江迎町上川内,エムカエチョウカミガワチ,EMUKAECHO KAMIGAWACHI,,33.318913,129.63074
江迎町北田,エムカエチョウキタダ,EMUKAECHO KITADA,,33.334373,129.635883
江迎町北平,エムカエチョウキタヒラ,EMUKAECHO KITAHIRA,,33.300598,129.649978
江迎町栗越,エムカエチョウクリコシ,EMUKAECHO KURIKOSHI,,33.323345,129.651699
江迎町小川内,エムカエチョウコガワチ,EMUKAECHO KOGAWACHI,,33.295948,129.65176
江迎町志戸氏,エムカエチョウシトノウジ,EMUKAECHO SHITONOJI,,33.282434,129.656156
江迎町末橘,エムカエチョウスエタチバナ,EMUKAECHO SUETACHIBANA,,33.320082,129.61531
江迎町田ノ元,エムカエチョウタノモト,EMUKAECHO TANOMOTO,,33.285143,129.685188
江迎町中尾,エムカエチョウナカオ,EMUKAECHO NAKAO,,33.311614,129.63922
江迎町長坂,エムカエチョウナガサカ,EMUKAECHO NAGASAKA,,33.310282,129.629359
江迎町七腕,エムカエチョウナナカイ,EMUKAECHO NANAKAI,,33.295827,129.667026
江迎町根引,エムカエチョウネビキ,EMUKAECHO NEBIKI,,33.322384,129.644158
江迎町三浦,エムカエチョウミウラ,EMUKAECHO MIURA,,33.302497,129.633596
江迎町乱橋,エムカエチョウミダレバシ,EMUKAECHO MIDAREBASHI,,33.285272,129.637111
大潟町,オオガタチョウ,OGATACHO,,33.177844,129.656353
大岳台町,オオタケダイマチ,OTAKEDAIMACHI,,33.148921,129.762257
大野町,オオノチョウ,ONOCHO,,33.211037,129.734104
大宮町,オオミヤチョウ,OMIYACHO,,33.157329,129.740904
小川内町,オガワチチョウ,OGAWACHICHO,,33.235099,129.700199
沖新町,オキシンマチ,OKISHIMMACHI,,33.147432,129.747717
奥山町,オクヤマチョウ,OKUYAMACHO,,33.083161,129.829789
