name,name_kana,name_romaji,nickname,latitude,longitude
大幡,オオハタ,OHATA,,34.793425,138.252921
片岡,カタオカ,KATAOKA,,34.770674,138.242823
川尻,カワシリ,KAWASHIRI,,34.772597,138.273182
神戸,カンド,KANDO,,34.788152,138.241768
住吉,スミヨシ,SUMIYOSHI,,34.75655,138.259332
