name,name_kana,name_romaji,nickname,latitude,longitude
八尾町二屋,,,,36.497666,137.073816
八尾町北袋,,,,36.564834,137.114488
八尾町吉友,,,,36.498304,137.089115
八尾町土玉生,,,,36.526496,137.079265
八尾町夏前,,,,36.443267,137.087046
八尾町大道,,,,36.544602,137.074876
八尾町安谷,,,,36.487892,137.079016
八尾町専沢,,,,36.498109,137.067806
八尾町小原,,,,36.529865,137.162547
八尾町小畑,,,,36.513114,137.093561
八尾町小谷,,,,36.537174,137.084182
八尾町山中,,,,36.525703,137.068165
八尾町杉平,,,,36.428538,137.092534
八尾町横平,,,,36.498482,137.077219
八尾町滝谷,,,,36.44827,137.120407
八尾町草蓮坂,,,,36.533303,137.105672
八尾町越後谷,,,,36.487967,137.073271
北野,,,,36.67104,137.112887
千長原,,,,36.53186,137.298737
大利,,,,36.617122,137.199374
奥山,,,,36.481137,137.29988
婦中町三屋,,,,36.638045,137.109404
婦中町北上瀬,,,,36.631502,137.100369
婦中町北下瀬,,,,36.632492,137.100505
婦中町南下瀬,,,,36.629499,137.099392
婦中町古沢,,,,36.676857,137.138198
婦中町新町村西,,,,36.659525,137.122057
安蔵,,,,36.565851,137.32485
山本新,,,,36.670303,137.100969
山田数納,,,,36.524061,137.051676
山田深道,,,,36.528778,137.040077
山田若狭,,,,36.537864,137.064761
山田高清水,,,,36.51063,137.035696
川原毛,,,,36.692208,137.272596
手出,,,,36.551007,137.313103
河内,,,,36.515599,137.315149
舟新,,,,36.560018,137.221814
西田中,,,,36.606237,137.259221
西福沢,,,,36.604605,137.245802
西黒牧,,,,36.605807,137.261687
赤倉,,,,36.552306,137.325249
辻ヶ堂,,,,36.737582,137.284718
野沢,,,,36.574064,137.22393
長棟,,,,36.455188,137.349858
長瀬,,,,36.56872,137.31258
隠土,,,,36.561378,137.338802
相生町,アイオイチョウ,AIOICHO,,36.685821,137.207233
綾田町一丁目,アイデンマチ 1,AIDEMMACHI 1,,36.702108,137.236682
綾田町二丁目,アイデンマチ 2,AIDEMMACHI 2,,36.6989,137.234088
綾田町三丁目,アイデンマチ 3,AIDEMMACHI 3,,36.69656,137.235293
青柳,アオヤナギ,AOYANAGI,,36.610593,137.242509
青柳新,アオヤナギシン,AOYANAGISHIN,,36.612286,137.230118
赤江町,アカエマチ,AKAEMACHI,,36.701281,137.218752
赤田,アカダ,AKADA,,36.653456,137.219063
秋ヶ島,アキガシマ,AKIGASHIMA,,36.645287,137.191462
秋吉,アキヨシ,AKIYOSHI,,36.682065,137.245168
秋吉新町,アキヨシシンマチ,AKIYOSHISHIMMACHI,,36.679675,137.241968
悪王寺,アクオウジ,AKUOJI,,36.632593,137.217506
曙町,アケボノチョウ,AKEBONOCHO,,36.69965,137.22443
朝日,アサヒ,ASAHI,,36.684448,137.278033
旭町,アサヒマチ,ASAHIMACHI,,36.686068,137.228201
芦生,アシュウ,ASHU,,36.541608,137.24092
安住町,アズミチョウ,AZUMICHO,,36.695503,137.209567
愛宕町一丁目,アタゴマチ 1,ATAGOMACHI 1,,36.699121,137.206516
