name,name_kana,name_romaji,nickname,latitude,longitude
東藻琴栄,,,,43.868569,144.370116
東藻琴清浦,,,,43.787862,144.363822
東藻琴,ヒガシモコトシントミ,HIGASHIMOKOTOSHINTOMI,,43.819002,144.318681
東藻琴新富,ヒガシモコトシントミ,HIGASHIMOKOTOSHINTOMI,,43.826744,144.338685
東藻琴末広,ヒガシモコトスエヒロ,HIGASHIMOKOTOSUEHIRO,,43.790874,144.308002
東藻琴大進,ヒガシモコトタイシン,HIGASHIMOKOTOTAISHIN,,43.874041,144.313094
東藻琴千草,ヒガシモコトチクサ,HIGASHIMOKOTOCHIKUSA,,43.829818,144.264601
東藻琴西倉,ヒガシモコトニシクラ,HIGASHIMOKOTONISHIKURA,,43.859721,144.288657
東藻琴福富,ヒガシモコトフクトミ,HIGASHIMOKOTOFUKUTOMI,,43.790183,144.262637
東藻琴明生,ヒガシモコトメイセイ,HIGASHIMOKOTOMEISEI,,43.849922,144.358237
東藻琴山園,ヒガシモコトヤマゾノ,HIGASHIMOKOTOYAMAZONO,,43.743727,144.3102
女満別朝日,メマンベツアサヒ,MEMAMBETSU ASAHI,,43.909159,144.220299
女満別開陽,メマンベツカイヨウ,MEMAMBETSU KAIYO,,43.817841,144.23403
女満別公園一丁目,メマンベツコウエン 1,MEMAMBETSU KOEN 1,,43.914659,144.180048
女満別公園二丁目,メマンベツコウエン 2,MEMAMBETSU KOEN 2,,43.917778,144.17988
女満別公園三丁目,メマンベツコウエン 3,MEMAMBETSU KOEN 3,,43.917216,144.181873
女満別公園四丁目,メマンベツコウエン 4,MEMAMBETSU KOEN 4,,43.919343,144.180396
女満別公園五丁目,メマンベツコウエン 5,MEMAMBETSU KOEN 5,,43.918498,144.183011
女満別公園六丁目,メマンベツコウエン 6,MEMAMBETSU KOEN 6,,43.917722,144.185795
女満別公園通,メマンベツコウエンドオリ,MEMAMBETSU KOENDORI,,43.91014,144.176349
女満別湖南,メマンベツコナン,MEMAMBETSU KONAN,,43.945711,144.186262
