name,name_kana,name_romaji,nickname,latitude,longitude
ぐみの木北,,,,40.665343,140.58337
大字三島,,,,40.671942,140.618803
大字三島,,,宮元,40.669463,140.620885
大字三島,,,川岸,40.675123,140.620294
大字三島,,,村里,40.67329,140.621176
大字三島,,,花岡,40.668275,140.619841
大字上十川,,,,40.652049,140.637664
大字上十川,,,北原一番,40.665055,140.621114
大字上十川,,,北原三番,40.661072,140.616564
大字上十川,,,北原二番,40.661733,140.620237
大字上十川,,,北原六番,40.660877,140.62819
大字上十川,,,北原四番,40.659057,140.618333
大字上十川,,,大野一番,40.657374,140.620707
大字上十川,,,大野七番,40.657061,140.62865
大字上十川,,,大野三番,40.658684,140.626312
大字上十川,,,大野二番,40.657843,140.622803
大字上十川,,,大野五番,40.651611,140.624293
大字上十川,,,大野六番,40.649153,140.626276
大字上十川,,,大野四番,40.647416,140.630321
大字上十川,,,山元,40.649691,140.631927
大字上十川,,,村元一番,40.663048,140.616166
大字上十川,,,村元二番,40.660808,140.614052
大字上十川,,,柳澤,40.645791,140.631223
大字上十川,,,留岡一番,40.65823,140.61627
大字上十川,,,留岡三番,40.653868,140.618602
大字上十川,,,留岡二番,40.656737,140.619293
大字上十川,,,留岡五番,40.650984,140.62089
大字上十川,,,留岡六番,40.651392,140.622573
大字上十川,,,留岡四番,40.655368,140.61723
大字上十川,,,長谷澤一番囲,40.666583,140.630972
大字上山形,,,,40.612887,140.662039
大字上山形,,,上萢,40.615942,140.656641
大字上山形,,,中道,40.611551,140.66484
大字上山形,,,中野馬場,40.61185,140.661354
大字上山形,,,境澤口,40.613728,140.662754
大字上山形,,,村下,40.610737,140.660622
大字上山形,,,村岸,40.610652,140.664789
大字上山形,,,田山堰下,40.61642,140.656458
大字上山形,,,石倉下,40.610444,140.6668
大字上山形,,,築舘,40.610878,140.662627
大字上町,,,,40.644512,140.592324
大字上目内澤,,,,40.664156,140.608261
大字上目内澤,,,下田表,40.663695,140.60895
大字上目内澤,,,堀合,40.666832,140.605906
大字上目内澤,,,村ヨリ東赤坂道添,40.667141,140.607268
大字上目内澤,,,村下東,40.665656,140.607702
大字上目内澤,,,相野々堰東,40.665973,140.606536
大字上目内澤,,,相野々堰添,40.664195,140.606996
大字下山形,,,,40.614257,140.654713
大字下山形,,,下目内,40.612499,140.658051
大字下山形,,,中村平,40.616708,140.65552
大字下山形,,,村ヨリ北道ノ上,40.615369,140.65753
大字下山形,,,村下,40.614726,140.655631
大字下目内澤,,,,40.672572,140.598027
大字下目内澤,,,十川添,40.668262,140.606913
大字下目内澤,,,小屋敷家岸,40.674068,140.599615
大字下目内澤,,,小屋敷添,40.672461,140.598003
大字下目内澤,,,村ヨリ北家岸,40.671912,140.603892
大字下目内澤,,,村ヨリ西家岸,40.668922,140.605456
大字下目内澤,,,目内沢堰末,40.668969,140.606005
大字中川,,,,40.628264,140.592098
大字中川,,,富田,40.630594,140.592909
大字中川,,,篠村,40.631448,140.59437
大字中川,,,花岡,40.626469,140.593534
大字中町,,,,40.645211,140.596646
大字乙大工町,,,,40.644043,140.590139
大字乙徳兵衛町,,,,40.646484,140.593385
大字二双子,,,,40.682712,140.601034
大字二双子,,,十川,40.679159,140.602172
大字二双子,,,村元,40.680184,140.603882
大字二双子,,,浅田,40.681387,140.605819
大字二双子,,,野田,40.68282,140.601488
大字二庄内,,,,40.586028,140.70427
大字元町,,,,40.645389,140.587011
大字内町,,,,40.64262,140.591903
大字前町,,,,40.642139,140.595561
大字北田中,,,,40.665125,140.593566
大字北田中,,,堀合,40.664351,140.593646
大字北田中,,,村ヨリ西,40.664217,140.593421
大字北田中,,,村後北,40.665741,140.594423
大字北田中,,,田中,40.66496,140.592853
大字北田中,,,馬場尻中道東,40.674105,140.590987
大字北田中,,,馬場尻中道西,40.671231,140.591939
大字北田中,,,馬場尻道下,40.672007,140.591277
大字南中野,,,,40.621121,140.692475
大字南中野,,,上平,40.610216,140.673077
大字南中野,,,不動舘,40.610707,140.679594
大字南中野,,,家岸,40.610779,140.679982
大字南中野,,,才ノ神,40.608446,140.678646
大字南中野,,,留矢場,40.613979,140.682407
大字境松,,,,40.65668,140.570295
大字境松,,,川原田,40.647073,140.57508
大字境松,,,村井,40.652497,140.570912
