name,name_kana,name_romaji,nickname,latitude,longitude
穴部,アナベ,ANABE,,35.279196,139.144301
穴部新田,アナベシンデン,ANABESHINDEN,,35.28017,139.152139
新屋,アラヤ,ARAYA,,35.294988,139.137133
飯泉,イイズミ,IIZUMI,,35.281783,139.167525
飯泉,イイズミ,IIZUMI,下河原,35.276808,139.166779
飯泉,イイズミ,IIZUMI,丹花前,35.284328,139.169099
飯泉,イイズミ,IIZUMI,田中前,35.289252,139.172375
飯田岡,イイダオカ,IIDAOKA,,35.290051,139.146359
池上,イケガミ,IKEGAMI,,35.265126,139.154737
井細田,イサイダ,ISAIDA,,35.269007,139.15428
石橋,イシバシ,ISHIBASHI,,35.218786,139.12
板橋,イタバシ,ITABASHI,,35.248778,139.140163
入生田,イリュウダ,IRYUDA,,35.242195,139.111228
江之浦,エノウラ,ENORA,,35.187326,139.129232
扇町一丁目,オウギチョウ 1,OGICHO 1,,35.263344,139.158334
扇町二丁目,オウギチョウ 2,OGICHO 2,,35.267412,139.162712
扇町三丁目,オウギチョウ 3,OGICHO 3,,35.269391,139.156846
扇町四丁目,オウギチョウ 4,OGICHO 4,,35.271151,139.164458
扇町五丁目,オウギチョウ 5,OGICHO 5,,35.274327,139.157533
扇町六丁目,オウギチョウ 6,OGICHO 6,,35.27659,139.158368
荻窪,オギクボ,OGIKUBO,,35.259732,139.138073
小竹,オダケ,ODAKE,,35.311863,139.229396
鬼柳,オニヤナギ,ONIYANAGI,,35.308542,139.156572
小船,オブネ,OBUNE,,35.303277,139.224154
風祭,カザマツリ,KAZAMATSURI,,35.248714,139.12328
上町,カノマチ,KANOMACHI,,35.296066,139.217254
上新田,カミシンデン,KAMISHINDEN,,35.275683,139.17223
上曽我,カミソガ,KAMISOGA,,35.318316,139.177645
鴨宮,カモノミヤ,KAMONOMIYA,,35.281276,139.178327
鴨宮,カモノミヤ,KAMONOMIYA,宝町,35.278555,139.177104
栢山,カヤマ,KAYAMA,,35.30437,139.142996
川匂,カワワ,KAWAWA,,35.305504,139.235669
北ノ窪,キタノクボ,KITANOKUBO,,35.28898,139.133933
久野,クノ,KUNO,,35.261465,139.097998
桑原,クワハラ,KUWAHARA,,35.298794,139.161726
国府津,コウヅ,KOZU,,35.28596,139.208382
国府津一丁目,コウヅ 1,KOZU 1,,35.277265,139.204321
国府津二丁目,コウヅ 2,KOZU 2,,35.278423,139.20725
国府津三丁目,コウヅ 3,KOZU 3,,35.27918,139.211239
国府津四丁目,コウヅ 4,KOZU 4,,35.281478,139.215976
国府津五丁目,コウヅ 5,KOZU 5,,35.283114,139.217938
小台,コダイ,KODAI,,35.299789,139.134306
寿町一丁目,コトブキチョウ 1,KOTOBUKICHO 1,,35.26369,139.164267
寿町二丁目,コトブキチョウ 2,KOTOBUKICHO 2,,35.261326,139.165551
寿町三丁目,コトブキチョウ 3,KOTOBUKICHO 3,,35.262274,139.167675
寿町四丁目,コトブキチョウ 4,KOTOBUKICHO 4,,35.263594,139.169728
寿町五丁目,コトブキチョウ 5,KOTOBUKICHO 5,,35.266672,139.171898
米神,コメカミ,KOMEKAMI,,35.209513,139.119658
小八幡,コヤワタ,KOYAWATA,,35.279812,139.199214
小八幡一丁目,コヤワタ 1,KOYAWATA 1,,35.272973,139.195384
小八幡二丁目,コヤワタ 2,KOYAWATA 2,,35.273112,139.198682
小八幡三丁目,コヤワタ 3,KOYAWATA 3,,35.275271,139.201825
小八幡四丁目,コヤワタ 4,KOYAWATA 4,,35.277166,139.198173
栄町一丁目,サカエチョウ 1,SAKAECHO 1,,35.254233,139.156474
栄町二丁目,サカエチョウ 2,SAKAECHO 2,,35.256048,139.159057
栄町三丁目,サカエチョウ 3,SAKAECHO 3,,35.258798,139.159512
栄町四丁目,サカエチョウ 4,SAKAECHO 4,,35.256053,139.162472
酒匂,サカワ,SAKAWA,,35.278097,139.189892
酒匂一丁目,サカワ 1,SAKAWA 1,,35.274519,139.186787
酒匂二丁目,サカワ 2,SAKAWA 2,,35.26873,139.186938
酒匂三丁目,サカワ 3,SAKAWA 3,,35.264394,139.187954
酒匂四丁目,サカワ 4,SAKAWA 4,,35.26776,139.193823
酒匂五丁目,サカワ 5,SAKAWA 5,,35.269547,139.192304
酒匂六丁目,サカワ 6,SAKAWA 6,,35.272789,139.191632
酒匂七丁目,サカワ 7,SAKAWA 7,,35.276889,139.191988
清水新田,シミズシンデン,SHIMIZUSHINDEN,,35.28828,139.143313
下大井,シモオオイ,SHIMOOI,,35.314038,139.161817
下新田,シモシンデン,SHIMOSHINDEN,,35.275925,139.176149
下堀,シモボリ,SHIMOBORI,,35.289759,139.181387
城山一丁目,シロヤマ 1,SHIROYAMA 1,,35.256773,139.154453
城山二丁目,シロヤマ 2,SHIROYAMA 2,,35.257105,139.149163
城山三丁目,シロヤマ 3,SHIROYAMA 3,,35.253456,139.149167
城山四丁目,シロヤマ 4,SHIROYAMA 4,,35.249041,139.149045
十字四丁目,ジュウジ 4,JUJI 4,,35.253026,139.141934
城内,ジョウナイ,JONAI,,35.251059,139.154908
曽我大沢,ソガオオサワ,SOGA OSAWA,,35.322241,139.171122
曽我岸,ソガキシ,SOGA KISHI,,35.313808,139.185894
曽我光海,ソガコウミ,SOGA KOMI,,35.301879,139.183372
曽我原,ソガハラ,SOGA HARA,,35.300775,139.188836
曽我別所,ソガベッショ,SOGA BESSHO,,35.301887,139.197927
曽我谷津,ソガヤツ,SOGA YATSU,,35.31029,139.194132
曽比,ソビ,SOBI,,35.315403,139.139133
高田,タカタ,TAKATA,,35.29124,139.185406
高田,タカタ,TAKATA,柳町,35.286859,139.188702
多古,タコ,TAKO,,35.276185,139.151888
田島,タジマ,TAJIMA,,35.294865,139.199323
千代,チヨ,CHIYO,,35.295963,139.180601
中里,ナカザト,NAKAZATO,,35.283038,139.185587
中新田,ナカシンデン,NAKASHINDEN,,35.273465,139.167987
中曽根,ナカゾネ,NAKAZONE,,35.294091,139.153742
中町一丁目,ナカチョウ 1,NAKACHO 1,,35.260143,139.161732
中町二丁目,ナカチョウ 2,NAKACHO 2,,35.259525,139.1651
中町三丁目,ナカチョウ 3,NAKACHO 3,,35.256743,139.167601
中村原,ナカムラハラ,NAKAMURAHARA,,35.294574,139.234457
永塚,ナガツカ,NAGATSUKA,,35.301631,139.176209
成田,ナルダ,NARUDA,,35.292184,139.165562
西大友,ニシオオドモ,NISHIODOMO,,35.304136,139.165464
西酒匂一丁目,ニシサカワ 1,NISHISAKAWA 1,,35.265278,139.181474
西酒匂二丁目,ニシサカワ 2,NISHISAKAWA 2,,35.268336,139.183409
西酒匂三丁目,ニシサカワ 3,NISHISAKAWA 3,,35.273473,139.183896
沼代,ヌマシロ,NUMASHIRO,,35.306477,139.211993
根府川,ネブカワ,NEBUKAWA,,35.198618,139.116646
延清,ノブキヨ,NOBUKIYO,,35.295367,139.171297
羽根尾,ハネオ,HANEO,,35.292244,139.227931
浜町一丁目,ハマチョウ 1,HAMACHO 1,,35.252382,139.16316
浜町二丁目,ハマチョウ 2,HAMACHO 2,,35.255663,139.165045
浜町三丁目,ハマチョウ 3,HAMACHO 3,,35.250009,139.164
浜町四丁目,ハマチョウ 4,HAMACHO 4,,35.25354,139.168599
早川,ハヤカワ,HAYAKAWA,,35.221164,139.106269
早川一丁目,ハヤカワ 1,HAYAKAWA 1,,35.241155,139.148401
早川二丁目,ハヤカワ 2,HAYAKAWA 2,,35.242769,139.14432
早川三丁目,ハヤカワ 3,HAYAKAWA 3,,35.244254,139.139286
東大友,ヒガシオオドモ,HIGASHIODOMO,,35.305432,139.173301
東ケ丘,ヒガシガオカ,HIGASHIGAOKA,,35.301282,139.23533
東町一丁目,ヒガシチョウ 1,HIGASHICHO 1,,35.258406,139.170875
東町二丁目,ヒガシチョウ 2,HIGASHICHO 2,,35.25599,139.173518
東町三丁目,ヒガシチョウ 3,HIGASHICHO 3,,35.259889,139.174083
東町四丁目,ヒガシチョウ 4,HIGASHICHO 4,,35.259741,139.181035
東町五丁目,ヒガシチョウ 5,HIGASHICHO 5,,35.262275,139.17705
府川,フカワ,FUKAWA,,35.283189,139.128618
別堀,ベッポリ,BEPPORI,,35.291712,139.190706
堀之内,ホリノウチ,HORINOCHI,,35.297937,139.146684
本町一丁目,ホンチョウ 1,HONCHO 1,,35.249767,139.158488
本町二丁目,ホンチョウ 2,HONCHO 2,,35.250211,139.16057
本町三丁目,ホンチョウ 3,HONCHO 3,,35.246888,139.159941
本町四丁目,ホンチョウ 4,HONCHO 4,,35.245171,139.157166
前川,マエカワ,MAEKAWA,,35.285813,139.224228
水之尾,ミズノオ,MIZUNO,,35.254217,139.129763
緑四丁目,ミドリ 4,MIDORI 4,,35.256263,139.143687
南板橋二丁目,ミナミイタバシ 2,MINAMIITABASHI 2,,35.244597,139.146091
南鴨宮一丁目,ミナミカモノミヤ 1,MINAMIKAMONOMIYA 1,,35.269963,139.174257
南鴨宮二丁目,ミナミカモノミヤ 2,MINAMIKAMONOMIYA 2,,35.272184,139.177559
南鴨宮三丁目,ミナミカモノミヤ 3,MINAMIKAMONOMIYA 3,,35.272761,139.181489
南町一丁目,ミナミチョウ 1,MINAMICHO 1,,35.247991,139.152644
南町二丁目,ミナミチョウ 2,MINAMICHO 2,,35.244675,139.154161
南町三丁目,ミナミチョウ 3,MINAMICHO 3,,35.243656,139.151894
南町四丁目,ミナミチョウ 4,MINAMICHO 4,,35.244344,139.149271
谷津,ヤツ,YATSU,,35.25938,139.147789
柳新田,ヤナギシンデン,YANAGISHINDEN,,35.298311,139.140972
矢作,ヤハギ,YAHAGI,,35.285313,139.180113
山西,ヤマニシ,YAMANISHI,,35.302542,139.231959
蓮正寺,レンショウジ,RENSHOJI,,35.285383,139.153098
