name,name_kana,name_romaji,nickname,latitude,longitude
大字新町,,,,38.852976,140.259364
大字内町,,,,38.844689,140.271707
大字大沢,,,,38.941424,140.231319
大字大滝,,,,38.994337,140.298036
大字釜渕,,,,38.940683,140.281478
大字川ノ内,,,,38.91379,140.279758
大字木ノ下,,,,38.853905,140.234753
大字差首鍋,,,,38.984884,140.158323
大字及位,,,,38.985099,140.382961
大字平岡,,,,38.862832,140.28079
