name,name_kana,name_romaji,nickname,latitude,longitude
字中里,,,,42.406828,140.153507
字今金,,,,42.431708,140.028393
字住吉,,,,42.429664,140.119208
字光台,,,,42.460576,140.064339
字八束,,,,42.380857,140.013055
字奥沢,,,,42.370189,140.111146
字宮島,,,,42.456418,140.164386
字御影,,,,42.450903,140.025371
字日進,,,,42.316026,139.998604
字旭台,,,,42.319471,140.034989
字田代,,,,42.406141,140.03032
字白石,,,,42.36896,140.054883
字神丘,,,,42.431837,139.978324
字種川,,,,42.448,140.084698
字稲穂,,,,42.401428,140.069542
字美利河,,,,42.493877,140.185929
字花石,,,,42.426752,140.180385
字豊田,,,,42.402047,139.948043
字金原,,,,42.372705,139.970033
字鈴岡,,,,42.493968,139.989631
字鈴金,,,,42.408109,139.97294
