name,name_kana,name_romaji,nickname,latitude,longitude
下新田,シモシンデン,SHIMOSHINDEN,,38.911353,141.547413
一景島,イッケイジマ,IKKEIJIMA,,38.892686,141.586547
岩ヶ崎,,,,38.906347,141.54776
田谷前,タヤマエ,TAYAMAE,,38.900021,141.563386
南町海岸,ミナミマチカイガン,MINAMIMACHIKAIGAN,,38.90549,141.57507
反松,ソリマツ,SORIMATSU,,38.885778,141.55068
黒沢,クロサワ,KUROSAWA,,38.963274,141.526084
明戸,アケド,AKEDO,,38.901944,141.551861
南町三丁目,ミナミマチ 3,MINAMIMACHI 3,,38.905118,141.574429
魚町一丁目,サカナマチ 1,SAKANAMACHI 1,,38.90751,141.576
浜町二丁目,ハマチョウ 2,HAMACHO 2,,38.91028,141.584679
南町二丁目,ミナミマチ 2,MINAMIMACHI 2,,38.905332,141.573098
八日町二丁目,ヨウカマチ 2,YOKAMACHI 2,,38.906937,141.570738
南町四丁目,ミナミマチ 4,MINAMIMACHI 4,,38.903238,141.575146
新早稲谷,シンワセヤ,SHINWASEYA,,38.942984,141.534928
河原田一丁目,カワラダ 1,KAWARADA 1,,38.900916,141.576215
浜見山,ハマミヤマ,HAMAMIYAMA,,38.903373,141.574087
陣山,ジンヤマ,JINYAMA,,38.909093,141.577906
化粧坂,ケショウザカ,KESHOZAKA,,38.904355,141.564095
三日町二丁目,ミッカマチ 2,MIKKAMACHI 2,,38.905317,141.568079
三日町三丁目,ミッカマチ 3,MIKKAMACHI 3,,38.904788,141.566006
本吉町馬籠町,モトヨシチョウマゴメマチ,MOTOYOSHICHO MAGOMEMACHI,,38.776163,141.445377
川畑,カワバタ,KAWABATA,,38.898959,141.567362
魚町二丁目,サカナマチ 2,SAKANAMACHI 2,,38.906913,141.575236
柏崎,カシザキ,KASHIZAKI,,38.903057,141.57681
小前見島,,,,38.850083,141.638624
南町一丁目,ミナミマチ 1,MINAMIMACHI 1,,38.904683,141.571253
三日町一丁目,ミッカマチ 1,MIKKAMACHI 1,,38.908019,141.567316
太田一丁目,オオタ 1,OTA 1,,38.909394,141.575462
本浜町二丁目,モトハマチョウ 2,MOTOHAMACHO 2,,38.91185,141.585099
内の脇三丁目,3,3,,38.891453,141.580773
田中前一丁目,タナカマエ 1,TANAKAMAE 1,,38.893011,141.563967
新町,アラマチ,ARAMACHI,,38.906689,141.564902
沢田,サワダ,SAWADA,,38.904539,141.56981
入沢,イリサワ,IRISAWA,,38.909222,141.573308
福美町,フクミチョウ,FUKUMICHO,,38.909256,141.565718
最知森合,サイチモリアイ,SAICHI MORIAI,,38.85034,141.581928
本吉町泉,モトヨシチョウイズミ,MOTOYOSHICHO IZUMI,,38.767605,141.504164
唐桑町唯越,カラクワチョウタダコシ,KARAKUWACHO TADAKOSHI,,38.931383,141.633134
神山,カミヤマ,KAMIYAMA,,38.89181,141.567798
本吉町窪,モトヨシチョウクボ,MOTOYOSHICHO KUBO,,38.818226,141.56373
波路上牧,ハジカミマギ,HAJIKAMI MAGI,,38.830753,141.587354
田中前三丁目,タナカマエ 3,TANAKAMAE 3,,38.891357,141.559659
八日町一丁目,ヨウカマチ 1,YOKAMACHI 1,,38.908352,141.570285
潮見町二丁目,シオミチョウ 2,SHIOMICHO 2,,38.891991,141.584309
大前見島,,,,38.843204,141.642187
潮見町,シオミチョウ,SHIOMICHO,,38.893728,141.582999
川口町二丁目,カワグチチョウ 2,KAWAGUCHICHO 2,,38.888515,141.588399
本町二丁目,モトマチ 2,MOTOMACHI 2,,38.902225,141.562707
長磯浜,ナガイソハマ,NAGAISO HAMA,,38.838251,141.588172
長磯前林,ナガイソマエバヤシ,NAGAISO MAEBAYASHI,,38.840664,141.577804
波路上向原,ハジカミムカイバラ,HAJIKAMI MUKAIBARA,,38.827698,141.578394
波路上向田,ハジカミムカイダ,HAJIKAMI MUKAIDA,,38.828699,141.580356
波路上崎野,ハジカミサキノ,HAJIKAMI SAKINO,,38.829444,141.594787
新田,シンデン,SHINDEN,,38.91109,141.549778
上田中一丁目,カミタナカ 1,KAMITANAKA 1,,38.888787,141.554596
長磯牧通,ナガイソマギドオリ,NAGAISO MAGIDORI,,38.835741,141.575532
田中前二丁目,タナカマエ 2,TANAKAMAE 2,,38.891034,141.564877
東新城三丁目,ヒガシシンジョウ 3,HIGASHISHINJO 3,,38.903296,141.552657
長磯二本松,ナガイソニホンマツ,NAGAISO NIHOMMATSU,,38.832402,141.57546
長磯後沢,ナガイソウシロザワ,NAGAISO USHIROZAWA,,38.846285,141.578415
本吉町田の沢,モトヨシチョウタノサワ,MOTOYOSHICHO TANOSAWA,,38.806052,141.551289
古町四丁目,フルマチ 4,FURUMACHI 4,,38.913648,141.553719
上田中二丁目,カミタナカ 2,KAMITANAKA 2,,38.887738,141.556098
長磯原,ナガイソハラ,NAGAISO HARA,,38.835992,141.5803
太田二丁目,オオタ 2,OTA 2,,38.91191,141.573777
最知川原,サイチカワラ,SAICHI KAWARA,,38.854508,141.581405
本吉町滝根,モトヨシチョウタキネ,MOTOYOSHICHO TAKINE,,38.816442,141.559251
田中前四丁目,タナカマエ 4,TANAKAMAE 4,,38.889907,141.561154
港町,ミナトマチ,MINATOMACHI,,38.9023,141.578622
長磯船原,ナガイソフナハラ,NAGAISO FUNAHARA,,38.841176,141.581255
唐桑町港,カラクワチョウミナト,KARAKUWACHO MINATO,,38.960807,141.631638
田谷,タヤ,TAYA,,38.896661,141.565228
古町一丁目,フルマチ 1,FURUMACHI 1,,38.907936,141.560643
赤岩前田,アカイワマエダ,AKAIWA MAEDA,,38.869322,141.533583
赤岩舘下,アカイワタテシタ,AKAIWA TATESHITA,,38.8887,141.573349
東新城一丁目,ヒガシシンジョウ 1,HIGASHISHINJO 1,,38.907105,141.551702
波路上原,ハジカミハラ,HAJIKAMI HARA,,38.832121,141.583053
東新城二丁目,ヒガシシンジョウ 2,HIGASHISHINJO 2,,38.907048,141.549505
赤岩大滝,アカイワオオタキ,AKAIWA OTAKI,,38.879197,141.536968
長磯下原,ナガイソシモバラ,NAGAISO SHIMOBARA,,38.838936,141.583601
本吉町津谷明戸,モトヨシチョウツヤアケド,MOTOYOSHICHO TSUYAAKEDO,,38.789248,141.503273
川口町一丁目,カワグチチョウ 1,KAWAGUCHICHO 1,,38.889795,141.585291
長磯森,ナガイソモリ,NAGAISO MORI,,38.846247,141.582714
赤岩泥ノ木,アカイワドロノキ,AKAIWA DORONOKI,,38.881792,141.570109
赤岩平貝,アカイワヒラガイ,AKAIWA HIRAGAI,,38.884777,141.563058
波路上後原,ハジカミウシロバラ,HAJIKAMI USHIROBARA,,38.833583,141.584745
長磯原ノ沢,ナガイソハラノサワ,NAGAISO HARANOSAWA,,38.839064,141.575786
松崎下赤田,マツザキシモアカダ,MATSUZAKI SHIMOAKADA,,38.865465,141.573608
赤岩小田,アカイワオダ,AKAIWA ODA,,38.886975,141.559783
滝の入,タキノイリ,TAKINOIRI,,38.9114,141.563403
古町二丁目,フルマチ 2,FURUMACHI 2,,38.911419,141.558094
古町三丁目,フルマチ 3,FURUMACHI 3,,38.90993,141.555385
松崎馬場,マツザキババ,MATSUZAKI BABA,,38.868487,141.572886
松崎尾崎,マツザキオサキ,MATSUZAKI OSAKI,,38.869916,141.586274
舘山二丁目,タテヤマ 2,TATEYAMA 2,,38.906608,141.555729
長磯七半沢,ナガイソシチハンザワ,NAGAISO SHICHIHANZAWA,,38.842419,141.585258
波路上杉ノ下,ハジカミスギノシタ,HAJIKAMI SUGINOSHITA,,38.82705,141.588082
長磯赤貝,ナガイソアカガイ,NAGAISO AKAGAI,,38.837622,141.568073
赤岩舘森,アカイワタテモリ,AKAIWA TATEMORI,,38.888198,141.576719
本吉町今朝磯,モトヨシチョウケサイソ,MOTOYOSHICHO KESAISO,,38.75746,141.525792
波路上内沼,ハジカミウチヌマ,HAJIKAMI UCHINUMA,,38.832691,141.596576
本吉町土樋下,モトヨシチョウツチドイシタ,MOTOYOSHICHO TSUCHIDOISHITA,,38.833136,141.568585
松川前,マツカワマエ,MATSUKAWAMAE,,38.913696,141.545829
駒形,コマガタ,KOMAGATA,,38.843048,141.619122
波路上明戸,ハジカミアケド,HAJIKAMI AKEDO,,38.825461,141.590307
松崎五駄鱈,マツザキゴダンタラ,MATSUZAKI GODANTARA,,38.876462,141.57504
赤岩老松,アカイワオイノマツ,AKAIWA OINOMATSU,,38.884846,141.574063
赤岩杉ノ沢,アカイワスギノサワ,AKAIWA SUGINOSAWA,,38.888323,141.567027
本吉町沖の田,モトヨシチョウオキノダ,MOTOYOSHICHO OKINODA,,38.825016,141.580091
本吉町大森,モトヨシチョウオオモリ,MOTOYOSHICHO OMORI,,38.806105,141.539107
松崎中瀬,マツザキナカゼ,MATSUZAKI NAKAZE,,38.873001,141.579734
本吉町馬籠町頭,モトヨシチョウマゴメマチガシラ,MOTOYOSHICHO MAGOMEMACHIGASHIRA,,38.771102,141.440388
岩月台ノ沢,イワツキダイノサワ,IWATSUKI DAINOSAWA,,38.859533,141.582656
波路上岩井崎,ハジカミイワイサキ,HAJIKAMI IWAISAKI,,38.830816,141.601151
四反田,シタンダ,SHITANDA,,38.900787,141.558043
松崎丸森,マツザキマルモリ,MATSUZAKI MARUMORI,,38.874219,141.563334
舘山一丁目,タテヤマ 1,TATEYAMA 1,,38.903952,141.558575
本吉町風越,モトヨシチョウカザコシ,MOTOYOSHICHO KAZAKOSHI,,38.786528,141.514437
波路上内田,ハジカミウチダ,HAJIKAMI UCHIDA,,38.834879,141.588019
柳沢,ヤナギザワ,YANAGIZAWA,,38.911262,141.525679
波路上瀬向,ハジカミセムカイ,HAJIKAMI SEMUKAI,,38.831626,141.591445
朝日町,アサヒチョウ,ASAHICHO,,38.888801,141.591692
松崎面瀬,マツザキオモセ,MATSUZAKI OMOSE,,38.86569,141.557456
松崎猫渕,マツザキネコブチ,MATSUZAKI NEKOBUCHI,,38.866266,141.548813
本吉町天ヶ沢,モトヨシチョウアマガサワ,MOTOYOSHICHO AMAGASAWA,,38.804529,141.554389
松崎浦田,マツザキウラダ,MATSUZAKI URADA,,38.877435,141.580091
前木,マエギ,MAEGI,,38.915747,141.493658
赤岩石兜,アカイワイシカブト,AKAIWA ISHIKABUTO,,38.884443,141.56875
町裏,,,,38.912556,141.56903
波路上野田,ハジカミノダ,HAJIKAMI NODA,,38.829282,141.582643
要害,ヨウガイ,YOGAI,,38.846765,141.615145
赤岩迎前田,アカイワムカエマエダ,AKAIWA MUKAEMAEDA,,38.864532,141.532063
唐桑町上川原,カラクワチョウカミカワラ,KARAKUWACHO KAMIKAWARA,,38.934897,141.626258
松崎地生,マツザキジショウ,MATSUZAKI JISHO,,38.872039,141.563681
