name,name_kana,name_romaji,nickname,latitude,longitude
大平賀,オオヒラガ,OHIRAGA,,35.496609,136.958108
大山,オオヤマ,OYAMA,,35.494997,136.970683
加治田,カジタ,KAJITA,,35.497032,136.989735
高畑,タカハタ,TAKAHATA,,35.474979,136.959752
滝田,タキダ,TAKIDA,,35.488462,136.974057
羽生,ハニュウ,HANYU,,35.478558,136.976619
夕田,ユウダ,YUDA,,35.483307,136.992818
