name,name_kana,name_romaji,nickname,latitude,longitude
落合,オチアイ,OCHIAI,,35.89655,138.255691
落合,オチアイ,OCHIAI,一ノ沢,35.914981,138.239142
落合,オチアイ,OCHIAI,南原山,35.916376,138.238387
乙事,オッコト,OKKOTO,,35.913207,138.265156
境,サカイ,SAKAI,,35.909697,138.301537
立沢,タツザワ,TATSUZAWA,,35.944188,138.283352
富士見,フジミ,FUJIMI,,35.861942,138.205369
