name,name_kana,name_romaji,nickname,latitude,longitude
春日,カスガ,KASUGA,,35.454668,137.750308
駒,コマ,KOMA,,35.486961,137.654508
駒場,コマバ,KOMABA,,35.445384,137.738273
伍和,ゴカ,GOKA,,35.413976,137.7396
清内路,セイナイジ,SEINAIJI,,35.511995,137.693791
智里,チサト,CHISATO,,35.445375,137.659654
浪合,ナミアイ,NAMIAI,,35.384101,137.683604
