name,name_kana,name_romaji,nickname,latitude,longitude
字中央,,,,43.891088,142.659319
字伏古,,,,43.934281,142.59821
字北町,,,,43.919213,142.58078
字協和,,,,43.967847,142.604313
字南町,,,,43.904532,142.57246
字厚生,,,,43.923297,142.569887
字徳星,,,,43.975683,142.670489
字愛別,,,,43.890586,142.595715
字愛山,,,,43.868179,142.679584
字旭山,,,,43.949888,142.680538
字本町,,,,43.908043,142.574488
字東町,,,,43.900995,142.582965
字豊里,,,,43.911969,142.622649
字金富,,,,43.919587,142.550777
