name,name_kana,name_romaji,nickname,latitude,longitude
秋築町,アキツキチョウ,AKITSUKICHO,,35.014829,135.774558
粟田口大日山町,,,,35.010098,135.800098
粟田口鳥居町,アワタグチトリイチョウ,AWATAGUCHI TORIICHO,,35.010533,135.78664
粟田口如意ケ嶽町,アワタグチニョイガタケチョウ,AWATAGUCHI NYOIGATAKECHO,,35.017304,135.827398
粟田口山下町,アワタグチヤマシタチョウ,AWATAGUCHI YAMASHITACHO,,35.007671,135.79119
石原町,イシワラチョウ,ISHIWARACHO,,35.014047,135.775571
一乗寺青城町,イチジョウジアオジョウチョウ,ICHIJOJI AOJOCHO,,35.046173,135.789664
一乗寺赤ノ宮町,イチジョウジアカノミヤチョウ,ICHIJOJI AKANOMIYACHO,,35.04228,135.782821
一乗寺庵野町,イチジョウジイオリノチョウ,ICHIJOJI IORINOCHO,,35.039471,135.793963
一乗寺池ケ谷,,,,35.053903,135.814503
一乗寺井出ケ谷,,,,35.059954,135.82986
一乗寺井手ケ谷エノ木ケ尾,,,,35.061962,135.833628
一乗寺井手ケ谷菖蒲平,,,,35.057496,135.831413
一乗寺井手ケ谷ススガ平,,,,35.059784,135.828216
一乗寺井手ケ谷調専口,,,,35.060688,135.831809
一乗寺稲荷町,イチジョウジイナリチョウ,ICHIJOJI INARICHO,,35.047702,135.79413
一乗寺馬坂,,,,35.046304,135.812318
一乗寺厩ケ谷,,,,35.053438,135.821088
一乗寺梅ノ木町,イチジョウジウメノキチョウ,ICHIJOJI UMENOKICHO,,35.040996,135.787358
一乗寺延暦寺山,,,,35.054203,135.830127
一乗寺大谷,イチジョウジオオタニ,ICHIJOJI OTANI,,35.044011,135.806361
一乗寺大原田町,イチジョウジオオハラダチョウ,ICHIJOJI OHARADACHO,,35.041957,135.785729
一乗寺掛橋,,,,35.053963,135.817037
一乗寺月輪寺町,イチジョウジガツリンジチョウ,ICHIJOJI GATSURINJICHO,,35.049219,135.799931
一乗寺河原田町,イチジョウジカワハラダチョウ,ICHIJOJI KAWAHARADACHO,,35.039769,135.785991
一乗寺北大丸町,イチジョウジキタオオマルチョウ,ICHIJOJI KITAOMARUCHO,,35.045507,135.786687
一乗寺北高山,,,,35.049134,135.813962
