name,name_kana,name_romaji,nickname,latitude,longitude
大字上下長谷,,,,32.909227,132.862025
大字上長谷,,,,32.924465,132.871906
大字下切,,,,32.887639,132.788076
大字下長谷,,,,32.892083,132.875645
大字亀ノ川,,,,32.900926,132.812847
大字宮ノ川,,,,32.924376,132.839269
大字広野,,,,32.878814,132.829698
大字成山,,,,32.92773,132.910595
大字来栖野,,,,32.903272,132.84917
大字柚ノ木,,,,32.908911,132.83151
大字狼内,,,,32.92811,132.89422
大字皆尾,,,,32.8829,132.855072
大字芳井,,,,32.888868,132.900882
