name,name_kana,name_romaji,nickname,latitude,longitude
旭町,アサヒマチ,ASAHIMACHI,,44.304509,142.641838
一の橋,イチノハシ,ICHINOHASHI,,44.282714,142.770373
上名寄,カミナヨロ,KAMINAYORO,,44.322167,142.585407
北町,キタマチ,KITAMACHI,,44.316391,142.641628
共栄町,キョウエイマチ,KYOEIMACHI,,44.301433,142.639214
渓和,ケイワ,KEIWA,,44.276859,142.679239
幸町,サイワイマチ,SAIWAIMACHI,,44.303969,142.634453
三の橋,サンノハシ,SANNOHASHI,,44.304147,142.669168
珊瑠,サンル,SANRU,,44.401602,142.656429
錦町,ニシキマチ,NISHIKIMACHI,,44.30571,142.638438
西町,ニシマチ,NISHIMACHI,,44.293586,142.615719
二の橋,ニノハシ,NINOHASHI,,44.30498,142.705142
班渓,パンケ,PANKE,,44.229427,142.677302
緑町,ミドリマチ,MIDORIMACHI,,44.302109,142.645601
南町,ミナミマチ,MINAMIMACHI,,44.29435,142.637229
