name,name_kana,name_romaji,nickname,latitude,longitude
青葉町,アオバチョウ,AOBACHO,,35.59724,140.139851
赤井町,アカイチョウ,AKAICHO,,35.571702,140.161109
旭町,アサヒチョウ,ASAHICHO,,35.608093,140.134237
市場町,イチバチョウ,ICHIBACHO,,35.604414,140.123915
稲荷町一丁目,イナリチョウ 1,INARICHO 1,,35.590521,140.124859
稲荷町二丁目,イナリチョウ 2,INARICHO 2,,35.58881,140.125214
稲荷町三丁目,イナリチョウ 3,INARICHO 3,,35.586319,140.126492
亥鼻一丁目,イノハナ 1,INOHANA 1,,35.60455,140.13291
亥鼻二丁目,イノハナ 2,INOHANA 2,,35.602758,140.128385
亥鼻三丁目,イノハナ 3,INOHANA 3,,35.602764,140.130924
今井一丁目,イマイ 1,IMAI 1,,35.583359,140.128017
今井二丁目,イマイ 2,IMAI 2,,35.580695,140.129131
今井三丁目,イマイ 3,IMAI 3,,35.577317,140.130364
今井町,イマイチョウ,IMAICHO,,35.574306,140.141851
院内一丁目,インナイ 1,INNAI 1,,35.612823,140.123135
院内二丁目,インナイ 2,INNAI 2,,35.612913,140.125345
鵜の森町,ウノモリチョウ,UNOMORICHO,,35.57487,140.139365
大森町,オオモリチョウ,OMORICHO,,35.580108,140.1477
生実町,オユミチョウ,OYUMICHO,,35.564164,140.148487
春日一丁目,カスガ 1,KASUGA 1,,35.619396,140.103928
春日二丁目,カスガ 2,KASUGA 2,,35.621811,140.101911
葛城一丁目,カツラギ 1,KATSURAGI 1,,35.599696,140.128475
葛城二丁目,カツラギ 2,KATSURAGI 2,,35.599713,140.131772
葛城三丁目,カツラギ 3,KATSURAGI 3,,35.599272,140.134293
要町,カナメチョウ,KANAMECHO,,35.615555,140.120945
亀井町,カメイチョウ,KAMEICHO,,35.60748,140.129729
亀岡町,カメオカチョウ,KAMEOKACHO,,35.606447,140.133321
川崎町,カワサキチョウ,KAWASAKICHO,,35.578899,140.094327
川戸町,カワドチョウ,KAWADOCHO,,35.584833,140.167516
栄町,サカエチョウ,SAKAECHO,,35.613083,140.12032
寒川町一丁目,サムガワチョウ 1,SAMUGAWACHO 1,,35.596743,140.120322
寒川町二丁目,サムガワチョウ 2,SAMUGAWACHO 2,,35.594259,140.120348
寒川町三丁目,サムガワチョウ 3,SAMUGAWACHO 3,,35.592531,140.122791
塩田町,シオダチョウ,SHIODACHO,,35.561776,140.131666
汐見丘町,シオミガオカチョウ,SHIOMIGAOKACHO,,35.617068,140.105819
白旗一丁目,シラハタ 1,SHIRAHATA 1,,35.578211,140.137988
白旗二丁目,シラハタ 2,SHIRAHATA 2,,35.578437,140.140478
白旗三丁目,シラハタ 3,SHIRAHATA 3,,35.581265,140.140466
新宿一丁目,シンジュク 1,SHINJUKU 1,,35.605097,140.113564
新宿二丁目,シンジュク 2,SHINJUKU 2,,35.606898,140.115602
新千葉一丁目,シンチバ 1,SHINCHIBA 1,,35.612925,140.113694
新千葉二丁目,シンチバ 2,SHINCHIBA 2,,35.613775,140.109739
新千葉三丁目,シンチバ 3,SHINCHIBA 3,,35.614859,140.107004
新田町,シンデンチョウ,SHINDENCHO,,35.607744,140.111059
新町,シンマチ,SHIMMACHI,,35.610491,140.11344
神明町,シンメイチョウ,SHIMMEICHO,,35.60172,140.116188
末広一丁目,スエヒロ 1,SUEHIRO 1,,35.597802,140.124971
末広二丁目,スエヒロ 2,SUEHIRO 2,,35.596254,140.125955
末広三丁目,スエヒロ 3,SUEHIRO 3,,35.593264,140.127429
末広四丁目,スエヒロ 4,SUEHIRO 4,,35.590632,140.128841
末広五丁目,スエヒロ 5,SUEHIRO 5,,35.587598,140.130363
蘇我一丁目,ソガ 1,SOGA 1,,35.574789,140.131093
蘇我二丁目,ソガ 2,SOGA 2,,35.57182,140.1316
蘇我三丁目,ソガ 3,SOGA 3,,35.567577,140.132251
蘇我四丁目,ソガ 4,SOGA 4,,35.567448,140.136028
蘇我五丁目,ソガ 5,SOGA 5,,35.571761,140.136632
蘇我町二丁目,ソガチョウ 2,SOGACHO 2,,35.565901,140.112403
大巌寺町,ダイガンジチョウ,DAIGANJICHO,,35.573169,140.146609
千葉寺町,チバデラチョウ,CHIBADERACHO,,35.592634,140.134089
千葉港,チバミナト,CHIBAMINATO,,35.606828,140.106301
中央一丁目,チュウオウ 1,CHUO 1,,35.610696,140.122276
中央二丁目,チュウオウ 2,CHUO 2,,35.609702,140.122455
中央三丁目,チュウオウ 3,CHUO 3,,35.608616,140.122626
中央四丁目,チュウオウ 4,CHUO 4,,35.605997,140.122443
中央港一丁目,チュウオウコウ 1,CHUOKO 1,,35.601213,140.099864
中央港二丁目,チュウオウコウ 2,CHUOKO 2,,35.597831,140.109845
椿森一丁目,ツバキモリ 1,TSUBAKIMORI 1,,35.617998,140.120098
椿森二丁目,ツバキモリ 2,TSUBAKIMORI 2,,35.620179,140.120168
椿森三丁目,ツバキモリ 3,TSUBAKIMORI 3,,35.622299,140.118458
椿森四丁目,ツバキモリ 4,TSUBAKIMORI 4,,35.622876,140.122011
椿森五丁目,ツバキモリ 5,TSUBAKIMORI 5,,35.618604,140.123122
椿森六丁目,ツバキモリ 6,TSUBAKIMORI 6,,35.62216,140.12401
鶴沢町,ツルサワチョウ,TSURUSAWACHO,,35.610362,140.134001
