name,name_kana,name_romaji,nickname,latitude,longitude
青葉町一丁目,アオバチョウ 1,AOBACHO 1,,42.97227,141.5635
青葉町二丁目,アオバチョウ 2,AOBACHO 2,,42.972314,141.561012
青葉町三丁目,アオバチョウ 3,AOBACHO 3,,42.970279,141.561523
青葉町四丁目,アオバチョウ 4,AOBACHO 4,,42.969306,141.564917
朝日町一丁目,アサヒチョウ 1,ASAHICHO 1,,42.986418,141.568881
朝日町二丁目,アサヒチョウ 2,ASAHICHO 2,,42.988151,141.568367
朝日町三丁目,アサヒチョウ 3,ASAHICHO 3,,42.98862,141.571517
朝日町四丁目,アサヒチョウ 4,ASAHICHO 4,,42.986716,141.571073
朝日町五丁目,アサヒチョウ 5,ASAHICHO 5,,42.987254,141.57402
朝日町六丁目,アサヒチョウ 6,ASAHICHO 6,,42.989606,141.574955
泉町一丁目,イズミチョウ 1,IZUMICHO 1,,42.964336,141.551181
泉町二丁目,イズミチョウ 2,IZUMICHO 2,,42.963657,141.54983
泉町三丁目,イズミチョウ 3,IZUMICHO 3,,42.962656,141.551663
泉町四丁目,イズミチョウ 4,IZUMICHO 4,,42.961187,141.554197
稲穂町西一丁目,イナホチョウニシ 1,INAHOCHONISHI 1,,42.984732,141.56791
稲穂町西二丁目,イナホチョウニシ 2,INAHOCHONISHI 2,,42.983615,141.568034
稲穂町西三丁目,イナホチョウニシ 3,INAHOCHONISHI 3,,42.982656,141.568131
稲穂町西四丁目,イナホチョウニシ 4,INAHOCHONISHI 4,,42.981346,141.568206
稲穂町西五丁目,イナホチョウニシ 5,INAHOCHONISHI 5,,42.980361,141.567706
稲穂町西六丁目,イナホチョウニシ 6,INAHOCHONISHI 6,,42.982109,141.566492
稲穂町西七丁目,イナホチョウニシ 7,INAHOCHONISHI 7,,42.979478,141.56795
稲穂町西八丁目,イナホチョウニシ 8,INAHOCHONISHI 8,,42.978528,141.568671
稲穂町東十丁目,イナホチョウヒガシ 10,INAHOCHOHIGASHI 10,,42.982029,141.572758
稲穂町東十一丁目,イナホチョウヒガシ 11,INAHOCHOHIGASHI 11,,42.981026,141.572302
稲穂町東十二丁目,イナホチョウヒガシ 12,INAHOCHOHIGASHI 12,,42.978921,141.57205
稲穂町東一丁目,イナホチョウヒガシ 1,INAHOCHOHIGASHI 1,,42.984978,141.571035
稲穂町東二丁目,イナホチョウヒガシ 2,INAHOCHOHIGASHI 2,,42.983519,141.570725
稲穂町東三丁目,イナホチョウヒガシ 3,INAHOCHOHIGASHI 3,,42.982425,141.570489
稲穂町東四丁目,イナホチョウヒガシ 4,INAHOCHOHIGASHI 4,,42.981298,141.57025
稲穂町東五丁目,イナホチョウヒガシ 5,INAHOCHOHIGASHI 5,,42.980317,141.570156
稲穂町東六丁目,イナホチョウヒガシ 6,INAHOCHOHIGASHI 6,,42.979599,141.570148
稲穂町東七丁目,イナホチョウヒガシ 7,INAHOCHOHIGASHI 7,,42.978583,141.570474
稲穂町東八丁目,イナホチョウヒガシ 8,INAHOCHOHIGASHI 8,,42.985163,141.57379
稲穂町東九丁目,イナホチョウヒガシ 9,INAHOCHOHIGASHI 9,,42.983291,141.573125
大曲,オオマガリ,OMAGARI,,42.987328,141.492424
大曲工業団地一丁目,オオマガリコウギョウダンチ 1,OMAGARIKOGYODANCHI 1,,42.964495,141.481809
大曲工業団地二丁目,オオマガリコウギョウダンチ 2,OMAGARIKOGYODANCHI 2,,42.962419,141.484629
大曲工業団地三丁目,オオマガリコウギョウダンチ 3,OMAGARIKOGYODANCHI 3,,42.96046,141.487229
大曲工業団地四丁目,オオマガリコウギョウダンチ 4,OMAGARIKOGYODANCHI 4,,42.958786,141.489806
大曲工業団地五丁目,オオマガリコウギョウダンチ 5,OMAGARIKOGYODANCHI 5,,42.957074,141.4818
大曲工業団地六丁目,オオマガリコウギョウダンチ 6,OMAGARIKOGYODANCHI 6,,42.959398,141.478768
大曲工業団地七丁目,オオマガリコウギョウダンチ 7,OMAGARIKOGYODANCHI 7,,42.963445,141.476246
大曲工業団地八丁目,オオマガリコウギョウダンチ 8,OMAGARIKOGYODANCHI 8,,42.962183,141.47267
大曲末広一丁目,オオマガリスエヒロ 1,OMAGARISUEHIRO 1,,42.974723,141.482498
大曲末広二丁目,オオマガリスエヒロ 2,OMAGARISUEHIRO 2,,42.975741,141.483957
大曲末広三丁目,オオマガリスエヒロ 3,OMAGARISUEHIRO 3,,42.976928,141.485411
大曲末広四丁目,オオマガリスエヒロ 4,OMAGARISUEHIRO 4,,42.978492,141.486582
大曲末広五丁目,オオマガリスエヒロ 5,OMAGARISUEHIRO 5,,42.970756,141.487776
大曲末広六丁目,オオマガリスエヒロ 6,OMAGARISUEHIRO 6,,42.972521,141.487548
大曲末広七丁目,オオマガリスエヒロ 7,OMAGARISUEHIRO 7,,42.973597,141.488278
大曲中央一丁目,オオマガリチュウオウ 1,OMAGARICHUO 1,,42.974016,141.476738
