code,prefecture_code,name,name_kana,name_romaji
45201,45,宮崎市,ミヤザキシ,MIYAZAKI SHI
45202,45,都城市,ミヤコノジョウシ,MIYAKONOJO SHI
45203,45,延岡市,ノベオカシ,NOBEOKA SHI
45204,45,日南市,ニチナンシ,NICHINAN SHI
45205,45,小林市,コバヤシシ,KOBAYASHI SHI
45206,45,日向市,ヒュウガシ,HYUGA SHI
45207,45,串間市,クシマシ,KUSHIMA SHI
45208,45,西都市,サイトシ,SAITO SHI
45209,45,えびの市,エビノシ,EBINO SHI
45341,45,北諸県郡三股町,キタモロカタグンミマタチョウ,KITAMOROKATA GUN MIMATA CHO
45361,45,西諸県郡高原町,ニシモロカタグンタカハルチョウ,NISHIMOROKATA GUN TAKAHARU CHO
45382,45,東諸県郡国富町,ヒガシモロカタグンクニトミチョウ,HIGASHIMOROKATA GUN KUNITOMI CHO
45383,45,東諸県郡綾町,ヒガシモロカタグンアヤチョウ,HIGASHIMOROKATA GUN AYA CHO
45401,45,児湯郡高鍋町,コユグンタカナベチョウ,KOYU GUN TAKANABE CHO
45402,45,児湯郡新富町,コユグンシントミチョウ,KOYU GUN SHINTOMI CHO
45403,45,児湯郡西米良村,コユグンニシメラソン,KOYU GUN NISHIMERA SON
45404,45,児湯郡木城町,コユグンキジョウチョウ,KOYU GUN KIJO CHO
45405,45,児湯郡川南町,コユグンカワミナミチョウ,KOYU GUN KAWAMINAMI CHO
45406,45,児湯郡都農町,コユグンツノチョウ,KOYU GUN TSUNO CHO
45421,45,東臼杵郡門川町,ヒガシウスキグンカドガワチョウ,HIGASHIUSUKI GUN KADOGAWA CHO
45429,45,東臼杵郡諸塚村,ヒガシウスキグンモロツカソン,HIGASHIUSUKI GUN MOROTSUKA SON
45430,45,東臼杵郡椎葉村,ヒガシウスキグンシイバソン,HIGASHIUSUKI GUN SHIIBA SON
45431,45,東臼杵郡美郷町,ヒガシウスキグンミサトチョウ,HIGASHIUSUKI GUN MISATO CHO
45441,45,西臼杵郡高千穂町,ニシウスキグンタカチホチョウ,NISHIUSUKI GUN TAKACHIHO CHO
45442,45,西臼杵郡日之影町,ニシウスキグンヒノカゲチョウ,NISHIUSUKI GUN HINOKAGE CHO
45443,45,西臼杵郡五ヶ瀬町,ニシウスキグンゴカセチョウ,NISHIUSUKI GUN GOKASE CHO
