name,name_kana,name_romaji,nickname,latitude,longitude
大字中野上,,,,36.113534,139.094564
大字風布,,,,36.097958,139.132607
大字本野上,,,,36.105584,139.102207
大字矢那瀬,,,,36.138723,139.142984
大字長瀞,,,,36.094966,139.102273
大字井戸,,,,36.104224,139.118688
大字岩田,,,,36.124005,139.130304
大字野上下郷,,,,36.132045,139.10719
