name,name_kana,name_romaji,nickname,latitude,longitude
大字丸山町,,,,43.281363,140.640493
大字入船町,,,,43.278485,140.641055
大字御崎町,,,,43.282081,140.644097
大字新地町,,,,43.281004,140.633056
大字本町,,,,43.280084,140.640212
大字歌棄町,,,,43.234821,140.660625
大字沖町,,,,43.23136,140.678366
大字沢江町,,,,43.169049,140.61974
大字浜町,,,,43.175135,140.56113
大字港町,,,,43.27026,140.626185
大字群来町,,,,43.279104,140.615716
