name,name_kana,name_romaji,nickname,latitude,longitude
大字乙丸,,,,33.910735,130.690001
大字二島,,,,33.897912,130.758809
大字修多羅,,,,33.90231,130.798588
大字大鳥居,,,,33.899796,130.699851
大字安屋,,,,33.927671,130.719363
大字安瀬,,,,33.924922,130.807495
大字小敷,,,,33.892385,130.701471
大字小石,,,,33.910565,130.775848
大字小竹,,,,33.91465,130.755029
大字払川,,,,33.900211,130.721155
大字有毛,,,,33.925447,130.695942
大字畠田,,,,33.902511,130.752076
大字竹並,,,,33.912227,130.723272
大字藤木,,,,33.898186,130.769171
大字蜑住,,,,33.909089,130.707907
大字頓田,,,,33.912378,130.734172
大字高須,,,,33.895183,130.685053
童子丸町,,,,33.892346,130.764183
青葉台西一丁目,アオバダイニシ 1,AOBADAI NISHI 1,,33.902525,130.687721
青葉台西二丁目,アオバダイニシ 2,AOBADAI NISHI 2,,33.906682,130.684988
青葉台西三丁目,アオバダイニシ 3,AOBADAI NISHI 3,,33.901375,130.68626
青葉台西四丁目,アオバダイニシ 4,AOBADAI NISHI 4,,33.898114,130.686453
青葉台西五丁目,アオバダイニシ 5,AOBADAI NISHI 5,,33.901395,130.683372
青葉台西六丁目,アオバダイニシ 6,AOBADAI NISHI 6,,33.904452,130.68153
青葉台東一丁目,アオバダイヒガシ 1,AOBADAI HIGASHI 1,,33.903259,130.689416
青葉台東二丁目,アオバダイヒガシ 2,AOBADAI HIGASHI 2,,33.906085,130.689147
青葉台南一丁目,アオバダイミナミ 1,AOBADAI MINAMI 1,,33.896035,130.691937
青葉台南二丁目,アオバダイミナミ 2,AOBADAI MINAMI 2,,33.898064,130.691
青葉台南三丁目,アオバダイミナミ 3,AOBADAI MINAMI 3,,33.898751,130.693118
赤岩町,アカイワマチ,AKAIWAMACHI,,33.888598,130.765653
赤崎町,アカサキマチ,AKASAKIMACHI,,33.919179,130.787212
赤島町,アカシママチ,AKASHIMAMACHI,,33.895565,130.780312
今光一丁目,イマミツ 1,IMAMITSU 1,,33.892968,130.774652
今光二丁目,イマミツ 2,IMAMITSU 2,,33.895831,130.773449
今光三丁目,イマミツ 3,IMAMITSU 3,,33.898278,130.77537
栄盛川町,エイセイガワマチ,EISEIGAWAMACHI,,33.910891,130.800334
老松一丁目,オイマツ 1,OIMATSU 1,,33.908798,130.80463
老松二丁目,オイマツ 2,OIMATSU 2,,33.910233,130.80449
大池町,オオイケマチ,OIKEMACHI,,33.895484,130.793599
大井戸町,オオイドマチ,OIDOMACHI,,33.907208,130.804854
大谷町,オオタニマチ,OTANIMACHI,,33.905996,130.79039
片山一丁目,カタヤマ 1,KATAYAMA 1,,33.898966,130.741711
片山二丁目,カタヤマ 2,KATAYAMA 2,,33.897658,130.743409
片山三丁目,カタヤマ 3,KATAYAMA 3,,33.898672,130.745153
上原町,カミハラマチ,KAMIHARAMACHI,,33.913332,130.792907
