code,prefecture_code,name,name_kana,name_romaji
16201,16,富山市,トヤマシ,TOYAMA SHI
16202,16,高岡市,タカオカシ,TAKAOKA SHI
16204,16,魚津市,ウオヅシ,UOZU SHI
16205,16,氷見市,ヒミシ,HIMI SHI
16206,16,滑川市,ナメリカワシ,NAMERIKAWA SHI
16207,16,黒部市,クロベシ,KUROBE SHI
16208,16,砺波市,トナミシ,TONAMI SHI
16209,16,小矢部市,オヤベシ,OYABE SHI
16210,16,南砺市,ナントシ,NANTO SHI
16211,16,射水市,イミズシ,IMIZU SHI
16321,16,中新川郡舟橋村,ナカニイカワグンフナハシムラ,NAKANIIKAWA GUN FUNAHASHI MURA
16322,16,中新川郡上市町,ナカニイカワグンカミイチマチ,NAKANIIKAWA GUN KAMIICHI MACHI
16323,16,中新川郡立山町,ナカニイカワグンタテヤママチ,NAKANIIKAWA GUN TATEYAMA MACHI
16342,16,下新川郡入善町,シモニイカワグンニュウゼンマチ,SHIMONIIKAWA GUN NYUZEN MACHI
16343,16,下新川郡朝日町,シモニイカワグンアサヒマチ,SHIMONIIKAWA GUN ASAHI MACHI
