name,name_kana,name_romaji,nickname,latitude,longitude
大字北陸郷,,,,36.426035,137.91966
大字東広津,,,,36.464477,137.941789
小立野,,,,36.391948,137.941316
上生坂,,,,36.422593,137.927618
下生坂,,,,36.439955,137.952481
下生野,,,,36.405607,137.947139
