name,name_kana,name_romaji,nickname,latitude,longitude
大字富野,,,,33.876843,130.913449
大字藍島,,,,33.992902,130.817337
大字足原,,,,33.86353,130.914506
大字馬島,,,,33.96833,130.85384
青葉一丁目,アオバ 1,AOBA 1,,33.887916,130.867263
青葉二丁目,アオバ 2,AOBA 2,,33.885045,130.865589
赤坂一丁目,アカサカ 1,AKASAKA 1,,33.887521,130.905469
赤坂二丁目,アカサカ 2,AKASAKA 2,,33.888197,130.907647
赤坂三丁目,アカサカ 3,AKASAKA 3,,33.889067,130.910158
赤坂四丁目,アカサカ 4,AKASAKA 4,,33.889445,130.913599
赤坂五丁目,アカサカ 5,AKASAKA 5,,33.891815,130.913765
赤坂海岸,アカサカカイガン,AKASAKAKAIGAN,,33.89398,130.910434
浅野一丁目,アサノ 1,ASANO 1,,33.887066,130.882887
浅野二丁目,アサノ 2,ASANO 2,,33.887709,130.885848
浅野三丁目,アサノ 3,ASANO 3,,33.890919,130.885296
朝日ケ丘,アサヒガオカ,ASAHIGAOKA,,33.889061,130.85305
足原一丁目,アシハラ 1,ASHIHARA 1,,33.869187,130.896452
足原二丁目,アシハラ 2,ASHIHARA 2,,33.865526,130.896782
愛宕一丁目,アタゴ 1,ATAGO 1,,33.888499,130.864985
愛宕二丁目,アタゴ 2,ATAGO 2,,33.886779,130.863403
足立一丁目,アダチ 1,ADACHI 1,,33.869086,130.900198
足立二丁目,アダチ 2,ADACHI 2,,33.866706,130.901298
足立三丁目,アダチ 3,ADACHI 3,,33.865881,130.899229
泉台一丁目,イズミダイ 1,IZUMIDAI 1,,33.86802,130.852417
泉台二丁目,イズミダイ 2,IZUMIDAI 2,,33.866622,130.850266
泉台三丁目,イズミダイ 3,IZUMIDAI 3,,33.867029,130.847773
泉台四丁目,イズミダイ 4,IZUMIDAI 4,,33.863178,130.848739
板櫃町,イタビツマチ,ITABITSUMACHI,,33.884236,130.858968
井堀一丁目,イボリ 1,IBORI 1,,33.882808,130.849079
井堀二丁目,イボリ 2,IBORI 2,,33.885626,130.851332
井堀三丁目,イボリ 3,IBORI 3,,33.884419,130.845225
井堀四丁目,イボリ 4,IBORI 4,,33.880746,130.844917
井堀五丁目,イボリ 5,IBORI 5,,33.877214,130.842816
今町一丁目,イママチ 1,IMAMACHI 1,,33.861296,130.874094
今町二丁目,イママチ 2,IMAMACHI 2,,33.857368,130.873692
今町三丁目,イママチ 3,IMAMACHI 3,,33.855261,130.872078
鋳物師町,イモジマチ,IMOJIMACHI,,33.889133,130.869093
魚町一丁目,ウオマチ 1,UOMACHI 1,,33.884854,130.880537
魚町二丁目,ウオマチ 2,UOMACHI 2,,33.883694,130.880277
