code,prefecture_code,name,name_kana,name_romaji
04101,04,仙台市青葉区,センダイシアオバク,SENDAI SHI AOBA KU
04102,04,仙台市宮城野区,センダイシミヤギノク,SENDAI SHI MIYAGINO KU
04103,04,仙台市若林区,センダイシワカバヤシク,SENDAI SHI WAKABAYASHI KU
04104,04,仙台市太白区,センダイシタイハクク,SENDAI SHI TAIHAKU KU
04105,04,仙台市泉区,センダイシイズミク,SENDAI SHI IZUMI KU
04202,04,石巻市,イシノマキシ,ISHINOMAKI SHI
04203,04,塩竈市,シオガマシ,SHIOGAMA SHI
04205,04,気仙沼市,ケセンヌマシ,KESENNUMA SHI
04206,04,白石市,シロイシシ,SHIROISHI SHI
04207,04,名取市,ナトリシ,NATORI SHI
04208,04,角田市,カクダシ,KAKUDA SHI
04209,04,多賀城市,タガジョウシ,TAGAJO SHI
04211,04,岩沼市,イワヌマシ,IWANUMA SHI
04212,04,登米市,トメシ,TOME SHI
04213,04,栗原市,クリハラシ,KURIHARA SHI
04214,04,東松島市,ヒガシマツシマシ,HIGASHIMATSUSHIMA SHI
04215,04,大崎市,オオサキシ,OSAKI SHI
04216,04,富谷市,トミヤシ,TOMIYA SHI
04301,04,刈田郡蔵王町,カッタグンザオウマチ,KATTA GUN ZAO MACHI
04302,04,刈田郡七ヶ宿町,カッタグンシチカシュクマチ,KATTA GUN SHICHIKASHUKU MACHI
04321,04,柴田郡大河原町,シバタグンオオガワラマチ,SHIBATA GUN OGAWARA MACHI
04322,04,柴田郡村田町,シバタグンムラタマチ,SHIBATA GUN MURATA MACHI
04323,04,柴田郡柴田町,シバタグンシバタマチ,SHIBATA GUN SHIBATA MACHI
04324,04,柴田郡川崎町,シバタグンカワサキマチ,SHIBATA GUN KAWASAKI MACHI
04341,04,伊具郡丸森町,イググンマルモリマチ,IGU GUN MARUMORI MACHI
04361,04,亘理郡亘理町,ワタリグンワタリチョウ,WATARI GUN WATARI CHO
04362,04,亘理郡山元町,ワタリグンヤマモトチョウ,WATARI GUN YAMAMOTO CHO
04401,04,宮城郡松島町,ミヤギグンマツシママチ,MIYAGI GUN MATSUSHIMA MACHI
04404,04,宮城郡七ヶ浜町,ミヤギグンシチガハママチ,MIYAGI GUN SHICHIGAHAMA MACHI
04406,04,宮城郡利府町,ミヤギグンリフチョウ,MIYAGI GUN RIFU CHO
04421,04,黒川郡大和町,クロカワグンタイワチョウ,KUROKAWA GUN TAIWA CHO
04422,04,黒川郡大郷町,クロカワグンオオサトチョウ,KUROKAWA GUN OSATO CHO
04424,04,黒川郡大衡村,クロカワグンオオヒラムラ,KUROKAWA GUN OHIRA MURA
04444,04,加美郡色麻町,カミグンシカマチョウ,KAMI GUN SHIKAMA CHO
04445,04,加美郡加美町,カミグンカミマチ,KAMI GUN KAMI MACHI
04501,04,遠田郡涌谷町,トオダグンワクヤチョウ,TODA GUN WAKUYA CHO
04505,04,遠田郡美里町,トオダグンミサトマチ,TODA GUN MISATO MACHI
04581,04,牡鹿郡女川町,オシカグンオナガワチョウ,OSHIKA GUN ONAGAWA CHO
04606,04,本吉郡南三陸町,モトヨシグンミナミサンリクチョウ,MOTOYOSHI GUN MINAMISANRIKU CHO
