code,prefecture_code,name,name_kana,name_romaji
13101,13,千代田区,チヨダク,CHIYODA KU
13102,13,中央区,チュウオウク,CHUO KU
13103,13,港区,ミナトク,MINATO KU
13104,13,新宿区,シンジュクク,SHINJUKU KU
13105,13,文京区,ブンキョウク,BUNKYO KU
13106,13,台東区,タイトウク,TAITO KU
13107,13,墨田区,スミダク,SUMIDA KU
13108,13,江東区,コウトウク,KOTO KU
13109,13,品川区,シナガワク,SHINAGAWA KU
13110,13,目黒区,メグロク,MEGURO KU
13111,13,大田区,オオタク,OTA KU
13112,13,世田谷区,セタガヤク,SETAGAYA KU
13113,13,渋谷区,シブヤク,SHIBUYA KU
13114,13,中野区,ナカノク,NAKANO KU
13115,13,杉並区,スギナミク,SUGINAMI KU
13116,13,豊島区,トシマク,TOSHIMA KU
13117,13,北区,キタク,KITA KU
13118,13,荒川区,アラカワク,ARAKAWA KU
13119,13,板橋区,イタバシク,ITABASHI KU
13120,13,練馬区,ネリマク,NERIMA KU
13121,13,足立区,アダチク,ADACHI KU
13122,13,葛飾区,カツシカク,KATSUSHIKA KU
13123,13,江戸川区,エドガワク,EDOGAWA KU
13201,13,八王子市,ハチオウジシ,HACHIOJI SHI
13202,13,立川市,タチカワシ,TACHIKAWA SHI
13203,13,武蔵野市,ムサシノシ,MUSASHINO SHI
13204,13,三鷹市,ミタカシ,MITAKA SHI
13205,13,青梅市,オウメシ,OME SHI
13206,13,府中市,フチュウシ,FUCHU SHI
13207,13,昭島市,アキシマシ,AKISHIMA SHI
13208,13,調布市,チョウフシ,CHOFU SHI
13209,13,町田市,マチダシ,MACHIDA SHI
13210,13,小金井市,コガネイシ,KOGANEI SHI
13211,13,小平市,コダイラシ,KODAIRA SHI
13212,13,日野市,ヒノシ,HINO SHI
13213,13,東村山市,ヒガシムラヤマシ,HIGASHIMURAYAMA SHI
13214,13,国分寺市,コクブンジシ,KOKUBUNJI SHI
13215,13,国立市,クニタチシ,KUNITACHI SHI
13218,13,福生市,フッサシ,FUSSA SHI
13219,13,狛江市,コマエシ,KOMAE SHI
13220,13,東大和市,ヒガシヤマトシ,HIGASHIYAMATO SHI
13221,13,清瀬市,キヨセシ,KIYOSE SHI
13222,13,東久留米市,ヒガシクルメシ,HIGASHIKURUME SHI
13223,13,武蔵村山市,ムサシムラヤマシ,MUSASHIMURAYAMA SHI
13224,13,多摩市,タマシ,TAMA SHI
13225,13,稲城市,イナギシ,INAGI SHI
13227,13,羽村市,ハムラシ,HAMURA SHI
13228,13,あきる野市,アキルノシ,AKIRUNO SHI
13229,13,西東京市,ニシトウキョウシ,NISHITOKYO SHI
13303,13,西多摩郡瑞穂町,ニシタマグンミズホマチ,NISHITAMA GUN MIZUHO MACHI
13305,13,西多摩郡日の出町,ニシタマグンヒノデマチ,NISHITAMA GUN HINODE MACHI
13307,13,西多摩郡檜原村,ニシタマグンヒノハラムラ,NISHITAMA GUN HINOHARA MURA
13308,13,西多摩郡奥多摩町,ニシタマグンオクタママチ,NISHITAMA GUN OKUTAMA MACHI
13361,13,大島町,オオシママチ,OSHIMA MACHI
13363,13,新島村,ニイジマムラ,NIIJIMA MURA
13364,13,神津島村,コウヅシマムラ,KOZUSHIMA MURA
13381,13,三宅村,ミヤケムラ,MIYAKE MURA
13382,13,御蔵島村,ミクラジマムラ,MIKURAJIMA MURA
13401,13,八丈町,ハチジョウマチ,HACHIJO MACHI
13402,13,青ヶ島村,アオガシマムラ,AOGASHIMA MURA
13421,13,小笠原村,オガサワラムラ,OGASAWARA MURA
