name,name_kana,name_romaji,nickname,latitude,longitude
字袋達布,,,,43.206845,141.635256
第三十五線北,,,,43.224271,141.570327
第三十五線南,,,,43.183168,141.576386
第三十六線北,,,,43.22706,141.575092
第三十六線南,,,,43.183505,141.581502
第三十七線北,,,,43.231587,141.581437
第三十七線南,,,,43.184449,141.588422
第三十八線北,,,,43.234931,141.587914
第三十八線南,,,,43.1854,141.595214
第三十九線北,,,,43.239327,141.594234
第三十九線南,,,,43.186294,141.602016
第四十線北,,,,43.239482,141.601203
第四十線南,,,,43.185656,141.609135
第四十一線北,,,,43.239621,141.608251
第四十一線南,,,,43.191995,141.615229
第四十二線北,,,,43.246159,141.614245
第四十二線南,,,,43.196358,141.62154
第四十三線北,,,,43.246708,141.621136
第四十三線南,,,,43.198648,141.627786
第四十四線北,,,,43.247271,141.628196
第四十四線南,,,,43.195931,141.6352
第四十五線北,,,,43.250113,141.634723
第四十五線南,,,,43.198798,141.642198
第四十六線北,,,,43.24806,141.641829
第四十六線南,,,,43.2053,141.645616
第四十七線北,,,,43.246848,141.648863
第四十八線北,,,,43.244126,141.656398
