name,name_kana,name_romaji,nickname,latitude,longitude
字アトコシヤラカ,,,,43.092401,144.306244
字上久著呂,,,,43.404834,144.27787
字下久著呂,,,,43.190173,144.411972
字下雪裡,,,,43.177142,144.343605
字中久著呂,,,,43.308748,144.352436
字中雪裡,,,,43.139921,144.317695
字久著呂原野,,,,43.243671,144.364645
字久著呂太,,,,43.122712,144.408363
字幌呂,,,,43.257986,144.225395
字幌呂原野,,,,43.321418,144.176472
字支雪裡,,,,43.353394,144.273266
字新幌呂,,,,43.290372,144.19774
字温根内,,,,43.115181,144.313039
字茂雪裡,,,,43.296631,144.260847
字雪裡原野,,,,43.376214,144.204143
鶴居北一丁目,ツルイキタ 1,TSURUIKITA 1,,43.240254,144.322853
鶴居北二丁目,ツルイキタ 2,TSURUIKITA 2,,43.239291,144.316015
鶴居北三丁目,ツルイキタ 3,TSURUIKITA 3,,43.240814,144.317748
鶴居西一丁目,ツルイニシ 1,TSURUINISHI 1,,43.230517,144.32144
鶴居西十丁目,ツルイニシ 10,TSURUINISHI 10,,43.234433,144.315864
鶴居西十一丁目,ツルイニシ 11,TSURUINISHI 11,,43.236521,144.316783
鶴居西二丁目,ツルイニシ 2,TSURUINISHI 2,,43.232881,144.32246
鶴居西三丁目,ツルイニシ 3,TSURUINISHI 3,,43.23486,144.323338
鶴居西四丁目,ツルイニシ 4,TSURUINISHI 4,,43.237982,144.32452
鶴居西五丁目,ツルイニシ 5,TSURUINISHI 5,,43.231272,144.318182
鶴居西六丁目,ツルイニシ 6,TSURUINISHI 6,,43.233639,144.319196
鶴居西七丁目,ツルイニシ 7,TSURUINISHI 7,,43.236322,144.319918
鶴居西八丁目,ツルイニシ 8,TSURUINISHI 8,,43.237694,144.321616
鶴居西九丁目,ツルイニシ 9,TSURUINISHI 9,,43.232065,144.314833
鶴居東一丁目,ツルイヒガシ 1,TSURUIHIGASHI 1,,43.230049,144.323502
鶴居東二丁目,ツルイヒガシ 2,TSURUIHIGASHI 2,,43.232412,144.324553
鶴居東三丁目,ツルイヒガシ 3,TSURUIHIGASHI 3,,43.234083,144.326623
鶴居東四丁目,ツルイヒガシ 4,TSURUIHIGASHI 4,,43.236765,144.326571
鶴居東五丁目,ツルイヒガシ 5,TSURUIHIGASHI 5,,43.229281,144.32678
鶴居東六丁目,ツルイヒガシ 6,TSURUIHIGASHI 6,,43.231643,144.327829
鶴居東七丁目,ツルイヒガシ 7,TSURUIHIGASHI 7,,43.234251,144.330239
鶴居東八丁目,ツルイヒガシ 8,TSURUIHIGASHI 8,,43.236449,144.330168
鶴居南一丁目,ツルイミナミ 1,TSURUIMINAMI 1,,43.228666,144.318159
鶴居南二丁目,ツルイミナミ 2,TSURUIMINAMI 2,,43.226278,144.317104
鶴居南三丁目,ツルイミナミ 3,TSURUIMINAMI 3,,43.226115,144.321759
鶴居南四丁目,ツルイミナミ 4,TSURUIMINAMI 4,,43.226904,144.325729
鶴居南五丁目,ツルイミナミ 5,TSURUIMINAMI 5,,43.224503,144.32467
幌呂西一丁目,ホロロニシ 1,HORORONISHI 1,,43.190095,144.262413
幌呂西二丁目,ホロロニシ 2,HORORONISHI 2,,43.194745,144.260372
幌呂西三丁目,ホロロニシ 3,HORORONISHI 3,,43.196817,144.262149
幌呂西四丁目,ホロロニシ 4,HORORONISHI 4,,43.198657,144.261478
幌呂西五丁目,ホロロニシ 5,HORORONISHI 5,,43.197796,144.259362
幌呂西六丁目,ホロロニシ 6,HORORONISHI 6,,43.200179,144.261047
幌呂西七丁目,ホロロニシ 7,HORORONISHI 7,,43.202511,144.263761
幌呂東一丁目,ホロロヒガシ 1,HOROROHIGASHI 1,,43.188176,144.266053
幌呂東二丁目,ホロロヒガシ 2,HOROROHIGASHI 2,,43.192631,144.263959
幌呂東三丁目,ホロロヒガシ 3,HOROROHIGASHI 3,,43.196407,144.264592
幌呂東四丁目,ホロロヒガシ 4,HOROROHIGASHI 4,,43.19956,144.264164
