name,name_kana,name_romaji,nickname,latitude,longitude
字与那覇,,,,26.200936,127.743365
字兼城,,,,26.195835,127.724693
字喜屋武,,,,26.184001,127.73185
字大名,,,,26.209055,127.734605
字宮城,,,,26.206489,127.741782
字宮平,,,,26.197647,127.734435
字山川,,,,26.179163,127.724555
字新川,,,,26.208755,127.726448
字本部,,,,26.190791,127.723749
字津嘉山,,,,26.187603,127.715418
字照屋,,,,26.185674,127.725315
字神里,,,,26.174519,127.730075
