name,name_kana,name_romaji,nickname,latitude,longitude
大字上関河内,,,,36.828769,140.457963
大字下関河内,,,,36.835132,140.437585
大字山下,,,,36.835655,140.414692
大字内川,,,,36.861094,140.379673
大字茗荷,,,,36.892314,140.35824
大字中石井,,,,36.917651,140.42656
大字大垬,,,,36.807696,140.462428
大字宝坂,,,,36.866906,140.445658
大字高野,,,,36.84955,140.419937
大字小田川,,,,36.857401,140.431198
大字東舘,,,,36.875277,140.428002
大字関岡,,,,36.871533,140.406127
大字金沢,,,,36.881284,140.432816
大字戸塚,,,,36.888901,140.421977
大字下石井,,,,36.894838,140.433633
