code,prefecture_code,name,name_kana,name_romaji
07201,07,福島市,フクシマシ,FUKUSHIMA SHI
07202,07,会津若松市,アイヅワカマツシ,AIZUWAKAMATSU SHI
07203,07,郡山市,コオリヤマシ,KORIYAMA SHI
07204,07,いわき市,イワキシ,IWAKI SHI
07205,07,白河市,シラカワシ,SHIRAKAWA SHI
07207,07,須賀川市,スカガワシ,SUKAGAWA SHI
07208,07,喜多方市,キタカタシ,KITAKATA SHI
07209,07,相馬市,ソウマシ,SOMA SHI
07210,07,二本松市,ニホンマツシ,NIHOMMATSU SHI
07211,07,田村市,タムラシ,TAMURA SHI
07212,07,南相馬市,ミナミソウマシ,MINAMISOMA SHI
07213,07,伊達市,ダテシ,DATE SHI
07214,07,本宮市,モトミヤシ,MOTOMIYA SHI
07301,07,伊達郡桑折町,ダテグンコオリマチ,DATE GUN KORI MACHI
07303,07,伊達郡国見町,ダテグンクニミマチ,DATE GUN KUNIMI MACHI
07308,07,伊達郡川俣町,ダテグンカワマタマチ,DATE GUN KAWAMATA MACHI
07322,07,安達郡大玉村,アダチグンオオタマムラ,ADACHI GUN OTAMA MURA
07342,07,岩瀬郡鏡石町,イワセグンカガミイシマチ,IWASE GUN KAGAMIISHI MACHI
07344,07,岩瀬郡天栄村,イワセグンテンエイムラ,IWASE GUN TENEI MURA
07362,07,南会津郡下郷町,ミナミアイヅグンシモゴウマチ,MINAMIAIZU GUN SHIMOGO MACHI
07364,07,南会津郡檜枝岐村,ミナミアイヅグンヒノエマタムラ,MINAMIAIZU GUN HINOEMATA MURA
07367,07,南会津郡只見町,ミナミアイヅグンタダミマチ,MINAMIAIZU GUN TADAMI MACHI
07368,07,南会津郡南会津町,ミナミアイヅグンミナミアイヅマチ,MINAMIAIZU GUN MINAMIAIZU MACHI
07402,07,耶麻郡北塩原村,ヤマグンキタシオバラムラ,YAMA GUN KITASHIOBARA MURA
07405,07,耶麻郡西会津町,ヤマグンニシアイヅマチ,YAMA GUN NISHIAIZU MACHI
07407,07,耶麻郡磐梯町,ヤマグンバンダイマチ,YAMA GUN BANDAI MACHI
07408,07,耶麻郡猪苗代町,ヤマグンイナワシロマチ,YAMA GUN INAWASHIRO MACHI
07421,07,河沼郡会津坂下町,カワヌマグンアイヅバンゲマチ,KAWANUMA GUN AIZUBANGE MACHI
07422,07,河沼郡湯川村,カワヌマグンユガワムラ,KAWANUMA GUN YUGAWA MURA
07423,07,河沼郡柳津町,カワヌマグンヤナイヅマチ,KAWANUMA GUN YANAIZU MACHI
07444,07,大沼郡三島町,オオヌマグンミシママチ,ONUMA GUN MISHIMA MACHI
07445,07,大沼郡金山町,オオヌマグンカネヤママチ,ONUMA GUN KANEYAMA MACHI
07446,07,大沼郡昭和村,オオヌマグンショウワムラ,ONUMA GUN SHOWA MURA
07447,07,大沼郡会津美里町,オオヌマグンアイヅミサトマチ,ONUMA GUN AIZUMISATO MACHI
07461,07,西白河郡西郷村,ニシシラカワグンニシゴウムラ,NISHISHIRAKAWA GUN NISHIGO MURA
07464,07,西白河郡泉崎村,ニシシラカワグンイズミザキムラ,NISHISHIRAKAWA GUN IZUMIZAKI MURA
07465,07,西白河郡中島村,ニシシラカワグンナカジマムラ,NISHISHIRAKAWA GUN NAKAJIMA MURA
07466,07,西白河郡矢吹町,ニシシラカワグンヤブキマチ,NISHISHIRAKAWA GUN YABUKI MACHI
07481,07,東白川郡棚倉町,ヒガシシラカワグンタナグラマチ,HIGASHISHIRAKAWA GUN TANAGURA MACHI
07482,07,東白川郡矢祭町,ヒガシシラカワグンヤマツリマチ,HIGASHISHIRAKAWA GUN YAMATSURI MACHI
07483,07,東白川郡塙町,ヒガシシラカワグンハナワマチ,HIGASHISHIRAKAWA GUN HANAWA MACHI
07484,07,東白川郡鮫川村,ヒガシシラカワグンサメガワムラ,HIGASHISHIRAKAWA GUN SAMEGAWA MURA
07501,07,石川郡石川町,イシカワグンイシカワマチ,ISHIKAWA GUN ISHIKAWA MACHI
07502,07,石川郡玉川村,イシカワグンタマカワムラ,ISHIKAWA GUN TAMAKAWA MURA
07503,07,石川郡平田村,イシカワグンヒラタムラ,ISHIKAWA GUN HIRATA MURA
07504,07,石川郡浅川町,イシカワグンアサカワマチ,ISHIKAWA GUN ASAKAWA MACHI
07505,07,石川郡古殿町,イシカワグンフルドノマチ,ISHIKAWA GUN FURUDONO MACHI
07521,07,田村郡三春町,タムラグンミハルマチ,TAMURA GUN MIHARU MACHI
07522,07,田村郡小野町,タムラグンオノマチ,TAMURA GUN ONO MACHI
07541,07,双葉郡広野町,フタバグンヒロノマチ,FUTABA GUN HIRONO MACHI
07542,07,双葉郡楢葉町,フタバグンナラハマチ,FUTABA GUN NARAHA MACHI
07543,07,双葉郡富岡町,フタバグントミオカマチ,FUTABA GUN TOMIOKA MACHI
07544,07,双葉郡川内村,フタバグンカワウチムラ,FUTABA GUN KAWAUCHI MURA
07545,07,双葉郡大熊町,フタバグンオオクママチ,FUTABA GUN OKUMA MACHI
07546,07,双葉郡双葉町,フタバグンフタバマチ,FUTABA GUN FUTABA MACHI
07547,07,双葉郡浪江町,フタバグンナミエマチ,FUTABA GUN NAMIE MACHI
07548,07,双葉郡葛尾村,フタバグンカツラオムラ,FUTABA GUN KATSURAO MURA
07561,07,相馬郡新地町,ソウマグンシンチマチ,SOMA GUN SHINCHI MACHI
07564,07,相馬郡飯舘村,ソウマグンイイタテムラ,SOMA GUN IITATE MURA
