name,name_kana,name_romaji,nickname,latitude,longitude
曙町,アケボノチョウ,AKEBONOCHO,,34.512724,135.756239
旭北町,アサヒキタチョウ,ASAHI KITACHO,,34.512469,135.748672
旭南町,アサヒミナミチョウ,ASAHI MINAMICHO,,34.509039,135.747847
礒野北町,イソノキタチョウ,ISONO KITACHO,,34.509538,135.733898
礒野新町,イソノシンマチ,ISONO SHIMMACHI,,34.504947,135.740361
礒野町,イソノチョウ,ISONOCHO,,34.507069,135.734592
礒野東町,イソノヒガシチョウ,ISONO HIGASHICHO,,34.508243,135.739892
礒野南町,イソノミナミマチ,ISONO MINAMIMACHI,,34.506606,135.740288
今里町,イマザトチョウ,IMAZATOCHO,,34.509676,135.752793
内本町,ウチホンマチ,UCHIHOMMACHI,,34.514142,135.742058
永和町,エイワチョウ,EIWACHO,,34.511652,135.745133
大字秋吉,,,,34.488259,135.751613
大字有井,,,,34.519736,135.737993
大字池尻,,,,34.527444,135.747989
大字池田,,,,34.519756,135.729388
大字礒野,,,,34.506658,135.731265
大字市場,,,,34.514427,135.724327
大字出,,,,34.494722,135.753708
大字今里,,,,34.507688,135.758575
大字今里川合方,,,,34.5074,135.756189
大字大谷,,,,34.527238,135.727531
大字大中,,,,34.513679,135.736654
大字岡崎,,,,34.513785,135.731514
大字奥田,,,,34.485073,135.748875
大字勝目,,,,34.498543,135.751022
大字神楽,,,,34.526821,135.741979
大字曽大根,,,,34.494162,135.741364
大字田井,,,,34.501062,135.754695
大字高田,,,,34.524453,135.747125
大字築山,,,,34.524781,135.734586
大字土庫,,,,34.526475,135.754164
大字西坊城,,,,34.49122,135.752529
大字根成柿,,,,34.482613,135.759763
大字野口,,,,34.520986,135.720194
大字東中,,,,34.501379,135.731609
大字藤森,,,,34.529323,135.754438
大字松塚,,,,34.522583,135.761042
大字吉井,,,,34.485106,135.756428
大中東町,オオナカヒガシチョウ,ONAKA HIGASHICHO,,34.513951,135.739298
大中南町,オオナカミナミチョウ,ONAKA MINAMICHO,,34.511011,135.739444
大東町,オオヒガシチョウ,OHIGASHICHO,,34.51773,135.749236
春日町一丁目,カスガチョウ 1,KASUGACHO 1,,34.506179,135.738044
春日町二丁目,カスガチョウ 2,KASUGACHO 2,,34.503593,135.737486
片塩町,カタシオチョウ,KATASHIOCHO,,34.507675,135.743775
甘田町,カンダチョウ,KANDACHO,,34.499573,135.743592
北片塩町,キタカタシオチョウ,KITAKATASHIOCHO,,34.510097,135.743663
北本町,キタホンマチ,KITAHOMMACHI,,34.517914,135.742232
蔵之宮町,クラノミヤチョウ,KURANOMIYACHO,,34.498603,135.749025
材木町,ザイモクチョウ,ZAIMOKUCHO,,34.517125,135.756845
幸町,サイワイチョウ,SAIWAICHO,,34.517993,135.745853
栄町,サカエマチ,SAKAEMACHI,,34.503605,135.740276
三和町,サンワチョウ,SANWACHO,,34.51443,135.748462
東雲町,シノノメチョウ,SHINONOMECHO,,34.517346,135.752795
昭和町,ショウワチョウ,SHOWACHO,,34.513292,135.752021
神楽一丁目,ジンラク 1,JINRAKU 1,,34.523079,135.739512
神楽二丁目,ジンラク 2,JINRAKU 2,,34.522484,135.742044
神楽三丁目,ジンラク 3,JINRAKU 3,,34.522521,135.744502
曽大根一丁目,ソオネ 1,SONE 1,,34.497952,135.737684
曽大根二丁目,ソオネ 2,SONE 2,,34.497373,135.742666
田井新町,タイシンマチ,TAISHIMMACHI,,34.501819,135.749672
高砂町,タカサゴチョウ,TAKASAGOCHO,,34.517177,135.743585
土庫一丁目,ドンゴ 1,DONGO 1,,34.522,135.751627
土庫二丁目,ドンゴ 2,DONGO 2,,34.522234,135.754014
土庫三丁目,ドンゴ 3,DONGO 3,,34.522209,135.756332
中今里町,ナカイマザトチョウ,NAKAIMAZATOCHO,,34.507884,135.752273
中三倉堂一丁目,ナカミクラドウ 1,NAKAMIKURADO 1,,34.504765,135.745502
中三倉堂二丁目,ナカミクラドウ 2,NAKAMIKURADO 2,,34.501878,135.745343
南陽町,ナンヨウチョウ,NANYOCHO,,34.497174,135.746411
西町,ニシマチ,NISHIMACHI,,34.517296,135.740446
西三倉堂一丁目,ニシミクラドウ 1,NISHIMIKURADO 1,,34.50527,135.743147
西三倉堂二丁目,ニシミクラドウ 2,NISHIMIKURADO 2,,34.501178,135.741601
東中一丁目,ヒガシナカ 1,HIGASHINAKA 1,,34.501054,135.734348
東中二丁目,ヒガシナカ 2,HIGASHINAKA 2,,34.501009,135.738476
東三倉堂町,ヒガシミクラドウチョウ,HIGASHIMIKURADOCHO,,34.505515,135.747607
日之出町,ヒノデチョウ,HINODECHO,,34.522048,135.749145
日之出西本町,ヒノデニシホンマチ,HINODENISHIHOMMACHI,,34.520205,135.743001
日之出東本町,ヒノデヒガシホンマチ,HINODEHIGASHIHOMMACHI,,34.521937,135.746716
本郷町,ホンゴウチョウ,HONGOCHO,,34.514137,135.744936
南今里町,ミナミイマザトチョウ,MINAMIIMAZATOCHO,,34.50502,135.750917
南本町,ミナミホンマチ,MINAMIHOMMACHI,,34.51117,135.741771
