name,name_kana,name_romaji,nickname,latitude,longitude
大字古口,,,,38.755467,140.089822
大字名高,,,,38.753565,140.155832
大字岩清水,,,,38.743858,140.196249
大字松坂,,,,38.778546,140.191791
大字津谷,,,,38.734578,140.194206
大字神田,,,,38.786456,140.115472
大字蔵岡,,,,38.711294,140.180829
大字角川,,,,38.677013,140.111888
