name,name_kana,name_romaji,nickname,latitude,longitude
大字四浦東,,,,32.312054,130.858354
大字四浦西,,,,32.327465,130.817591
大字川辺,,,,32.267461,130.826075
大字柳瀬,,,,32.219105,130.797262
大字深水,,,,32.243958,130.805596
