name,name_kana,name_romaji,nickname,latitude,longitude
字赤井川,,,,43.083901,140.815138
字旭丘,,,,43.06426,140.816011
字池田,,,,43.079101,140.792849
字落合,,,,43.085628,140.913823
字常盤,,,,43.090599,140.95299
字轟,,,,43.008189,140.877741
字富田,,,,43.077281,140.827116
字日ノ出,,,,43.102857,140.824889
字曲川,,,,43.042435,140.822076
字都,,,,43.056478,140.835335
字明治,,,,43.036383,140.869766
字山梨,,,,43.097059,140.853822
