name,name_kana,name_romaji,nickname,latitude,longitude
大字下永,,,,34.591682,135.785437
大字保田,,,,34.586233,135.754077
大字吐田,,,,34.594011,135.767278
大字唐院,,,,34.584169,135.76115
大字梅戸,,,,34.58514,135.767963
大字結崎,,,,34.585637,135.778041
