name,name_kana,name_romaji,nickname,latitude,longitude
大針,オオハリ,OHARI,,35.446007,136.988176
勝山,カツヤマ,KATSUYAMA,,35.426201,136.961131
加茂山一丁目,カモヤマ 1,KAMOYAMA 1,,35.439047,136.986325
加茂山二丁目,カモヤマ 2,KAMOYAMA 2,,35.440418,136.988105
黒岩,クロイワ,KUROIWA,,35.441364,136.977306
酒倉,サカクラ,SAKAKURA,,35.4327,136.992292
酒倉深田一丁目, 1, 1,,35.432689,137.002414
酒倉深田二丁目, 2, 2,,35.43467,137.001927
酒倉深田三丁目, 3, 3,,35.436762,137.001927
取組,トリクミ,TORIKUMI,,35.426843,136.980162
深萱,フカガヤ,FUKAGAYA,,35.43867,136.962896
