code,prefecture_code,name,name_kana,name_romaji
03201,03,盛岡市,モリオカシ,MORIOKA SHI
03202,03,宮古市,ミヤコシ,MIYAKO SHI
03203,03,大船渡市,オオフナトシ,OFUNATO SHI
03205,03,花巻市,ハナマキシ,HANAMAKI SHI
03206,03,北上市,キタカミシ,KITAKAMI SHI
03207,03,久慈市,クジシ,KUJI SHI
03208,03,遠野市,トオノシ,TONO SHI
03209,03,一関市,イチノセキシ,ICHINOSEKI SHI
03210,03,陸前高田市,リクゼンタカタシ,RIKUZENTAKATA SHI
03211,03,釜石市,カマイシシ,KAMAISHI SHI
03213,03,二戸市,ニノヘシ,NINOHE SHI
03214,03,八幡平市,ハチマンタイシ,HACHIMANTAI SHI
03215,03,奥州市,オウシュウシ,OSHU SHI
03216,03,滝沢市,タキザワシ,TAKIZAWA SHI
03301,03,岩手郡雫石町,イワテグンシズクイシチョウ,IWATE GUN SHIZUKUISHI CHO
03302,03,岩手郡葛巻町,イワテグンクズマキマチ,IWATE GUN KUZUMAKI MACHI
03303,03,岩手郡岩手町,イワテグンイワテマチ,IWATE GUN IWATE MACHI
03321,03,紫波郡紫波町,シワグンシワチョウ,SHIWA GUN SHIWA CHO
03322,03,紫波郡矢巾町,シワグンヤハバチョウ,SHIWA GUN YAHABA CHO
03366,03,和賀郡西和賀町,ワガグンニシワガマチ,WAGA GUN NISHIWAGA MACHI
03381,03,胆沢郡金ケ崎町,イサワグンカネガサキチョウ,ISAWA GUN KANEGASAKI CHO
03402,03,西磐井郡平泉町,ニシイワイグンヒライズミチョウ,NISHIIWAI GUN HIRAIZUMI CHO
03441,03,気仙郡住田町,ケセングンスミタチョウ,KESEN GUN SUMITA CHO
03461,03,上閉伊郡大槌町,カミヘイグンオオツチチョウ,KAMIHEI GUN OTSUCHI CHO
03482,03,下閉伊郡山田町,シモヘイグンヤマダマチ,SHIMOHEI GUN YAMADA MACHI
03483,03,下閉伊郡岩泉町,シモヘイグンイワイズミチョウ,SHIMOHEI GUN IWAIZUMI CHO
03484,03,下閉伊郡田野畑村,シモヘイグンタノハタムラ,SHIMOHEI GUN TANOHATA MURA
03485,03,下閉伊郡普代村,シモヘイグンフダイムラ,SHIMOHEI GUN FUDAI MURA
03501,03,九戸郡軽米町,クノヘグンカルマイマチ,KUNOHE GUN KARUMAI MACHI
03503,03,九戸郡野田村,クノヘグンノダムラ,KUNOHE GUN NODA MURA
03506,03,九戸郡九戸村,クノヘグンクノヘムラ,KUNOHE GUN KUNOHE MURA
03507,03,九戸郡洋野町,クノヘグンヒロノチョウ,KUNOHE GUN HIRONO CHO
03524,03,二戸郡一戸町,ニノヘグンイチノヘマチ,NINOHE GUN ICHINOHE MACHI
