code,prefecture_code,name,name_kana,name_romaji
05201,05,秋田市,アキタシ,AKITA SHI
05202,05,能代市,ノシロシ,NOSHIRO SHI
05203,05,横手市,ヨコテシ,YOKOTE SHI
05204,05,大館市,オオダテシ,ODATE SHI
05206,05,男鹿市,オガシ,OGA SHI
05207,05,湯沢市,ユザワシ,YUZAWA SHI
05209,05,鹿角市,カヅノシ,KAZUNO SHI
05210,05,由利本荘市,ユリホンジョウシ,YURIHONJO SHI
05211,05,潟上市,カタガミシ,KATAGAMI SHI
05212,05,大仙市,ダイセンシ,DAISEN SHI
05213,05,北秋田市,キタアキタシ,KITAAKITA SHI
05214,05,にかほ市,ニカホシ,NIKAHO SHI
05215,05,仙北市,センボクシ,SEMBOKU SHI
05303,05,鹿角郡小坂町,カヅノグンコサカマチ,KAZUNO GUN KOSAKA MACHI
05327,05,北秋田郡上小阿仁村,キタアキタグンカミコアニムラ,KITAAKITA GUN KAMIKOANI MURA
05346,05,山本郡藤里町,ヤマモトグンフジサトマチ,YAMAMOTO GUN FUJISATO MACHI
05348,05,山本郡三種町,ヤマモトグンミタネチョウ,YAMAMOTO GUN MITANE CHO
05349,05,山本郡八峰町,ヤマモトグンハッポウチョウ,YAMAMOTO GUN HAPPO CHO
05361,05,南秋田郡五城目町,ミナミアキタグンゴジョウメマチ,MINAMIAKITA GUN GOJOME MACHI
05363,05,南秋田郡八郎潟町,ミナミアキタグンハチロウガタマチ,MINAMIAKITA GUN HACHIROGATA MACHI
05366,05,南秋田郡井川町,ミナミアキタグンイカワマチ,MINAMIAKITA GUN IKAWA MACHI
05368,05,南秋田郡大潟村,ミナミアキタグンオオガタムラ,MINAMIAKITA GUN OGATA MURA
05434,05,仙北郡美郷町,センボクグンミサトチョウ,SEMBOKU GUN MISATO CHO
05463,05,雄勝郡羽後町,オガチグンウゴマチ,OGACHI GUN UGO MACHI
05464,05,雄勝郡東成瀬村,オガチグンヒガシナルセムラ,OGACHI GUN HIGASHINARUSE MURA
