code,prefecture_code,name,name_kana,name_romaji
43101,43,熊本市中央区,クマモトシチュウオウク,KUMAMOTO SHI CHUO KU
43102,43,熊本市東区,クマモトシヒガシク,KUMAMOTO SHI HIGASHI KU
43103,43,熊本市西区,クマモトシニシク,KUMAMOTO SHI NISHI KU
43104,43,熊本市南区,クマモトシミナミク,KUMAMOTO SHI MINAMI KU
43105,43,熊本市北区,クマモトシキタク,KUMAMOTO SHI KITA KU
43202,43,八代市,ヤツシロシ,YATSUSHIRO SHI
43203,43,人吉市,ヒトヨシシ,HITOYOSHI SHI
43204,43,荒尾市,アラオシ,ARAO SHI
43205,43,水俣市,ミナマタシ,MINAMATA SHI
43206,43,玉名市,タマナシ,TAMANA SHI
43208,43,山鹿市,ヤマガシ,YAMAGA SHI
43210,43,菊池市,キクチシ,KIKUCHI SHI
43211,43,宇土市,ウトシ,UTO SHI
43212,43,上天草市,カミアマクサシ,KAMIAMAKUSA SHI
43213,43,宇城市,ウキシ,UKI SHI
43214,43,阿蘇市,アソシ,ASO SHI
43215,43,天草市,アマクサシ,AMAKUSA SHI
43216,43,合志市,コウシシ,KOSHI SHI
43348,43,下益城郡美里町,シモマシキグンミサトマチ,SHIMOMASHIKI GUN MISATO MACHI
43364,43,玉名郡玉東町,タマナグンギョクトウマチ,TAMANA GUN GYOKUTO MACHI
43367,43,玉名郡南関町,タマナグンナンカンマチ,TAMANA GUN NANKAN MACHI
43368,43,玉名郡長洲町,タマナグンナガスマチ,TAMANA GUN NAGASU MACHI
43369,43,玉名郡和水町,タマナグンナゴミマチ,TAMANA GUN NAGOMI MACHI
43403,43,菊池郡大津町,キクチグンオオヅマチ,KIKUCHI GUN OZU MACHI
43404,43,菊池郡菊陽町,キクチグンキクヨウマチ,KIKUCHI GUN KIKUYO MACHI
43423,43,阿蘇郡南小国町,アソグンミナミオグニマチ,ASO GUN MINAMIOGUNI MACHI
43424,43,阿蘇郡小国町,アソグンオグニマチ,ASO GUN OGUNI MACHI
43425,43,阿蘇郡産山村,アソグンウブヤマムラ,ASO GUN UBUYAMA MURA
43428,43,阿蘇郡高森町,アソグンタカモリマチ,ASO GUN TAKAMORI MACHI
43432,43,阿蘇郡西原村,アソグンニシハラムラ,ASO GUN NISHIHARA MURA
43433,43,阿蘇郡南阿蘇村,アソグンミナミアソムラ,ASO GUN MINAMIASO MURA
43441,43,上益城郡御船町,カミマシキグンミフネマチ,KAMIMASHIKI GUN MIFUNE MACHI
43442,43,上益城郡嘉島町,カミマシキグンカシママチ,KAMIMASHIKI GUN KASHIMA MACHI
43443,43,上益城郡益城町,カミマシキグンマシキマチ,KAMIMASHIKI GUN MASHIKI MACHI
43444,43,上益城郡甲佐町,カミマシキグンコウサマチ,KAMIMASHIKI GUN KOSA MACHI
43447,43,上益城郡山都町,カミマシキグンヤマトチョウ,KAMIMASHIKI GUN YAMATO CHO
43468,43,八代郡氷川町,ヤツシログンヒカワチョウ,YATSUSHIRO GUN HIKAWA CHO
43482,43,葦北郡芦北町,アシキタグンアシキタマチ,ASHIKITA GUN ASHIKITA MACHI
43484,43,葦北郡津奈木町,アシキタグンツナギマチ,ASHIKITA GUN TSUNAGI MACHI
43501,43,球磨郡錦町,クマグンニシキマチ,KUMA GUN NISHIKI MACHI
43505,43,球磨郡多良木町,クマグンタラギマチ,KUMA GUN TARAGI MACHI
43507,43,球磨郡水上村,クマグンミズカミムラ,KUMA GUN MIZUKAMI MURA
43510,43,球磨郡相良村,クマグンサガラムラ,KUMA GUN SAGARA MURA
43511,43,球磨郡五木村,クマグンイツキムラ,KUMA GUN ITSUKI MURA
43512,43,球磨郡山江村,クマグンヤマエムラ,KUMA GUN YAMAE MURA
43513,43,球磨郡球磨村,クマグンクマムラ,KUMA GUN KUMA MURA
43514,43,球磨郡あさぎり町,クマグンアサギリチョウ,KUMA GUN ASAGIRI CHO
43531,43,天草郡苓北町,アマクサグンレイホクマチ,AMAKUSA GUN REIHOKU MACHI
