name,name_kana,name_romaji,nickname,latitude,longitude
神久保,イモノクボ,IMONOKUBO,,35.771972,140.092925
大和田,オオワダ,OWADA,,35.715003,140.105085
大和田新田,オオワダシンデン,OWADASHINDEN,,35.730495,140.090714
尾崎,オサキ,OSAKI,,35.743128,140.093111
勝田,カツタ,KATSUTA,,35.703386,140.125872
勝田台一丁目,カツタダイ 1,KATSUTADAI 1,,35.713482,140.125796
勝田台二丁目,カツタダイ 2,KATSUTADAI 2,,35.710311,140.126167
勝田台三丁目,カツタダイ 3,KATSUTADAI 3,,35.708582,140.128101
勝田台四丁目,カツタダイ 4,KATSUTADAI 4,,35.707038,140.130575
勝田台五丁目,カツタダイ 5,KATSUTADAI 5,,35.705169,140.132193
勝田台六丁目,カツタダイ 6,KATSUTADAI 6,,35.703884,140.135081
勝田台七丁目,カツタダイ 7,KATSUTADAI 7,,35.713703,140.130699
勝田台北一丁目,カツタダイキタ 1,KATSUTADAI KITA 1,,35.716277,140.122695
勝田台北二丁目,カツタダイキタ 2,KATSUTADAI KITA 2,,35.71782,140.122555
勝田台北三丁目,カツタダイキタ 3,KATSUTADAI KITA 3,,35.718661,140.127253
勝田台南一丁目,カツタダイミナミ 1,KATSUTADAI MINAMI 1,,35.713429,140.120857
勝田台南二丁目,カツタダイミナミ 2,KATSUTADAI MINAMI 2,,35.710276,140.121579
勝田台南三丁目,カツタダイミナミ 3,KATSUTADAI MINAMI 3,,35.71156,140.117496
神野,カノ,KANO,,35.766858,140.129691
上高野,カミコウヤ,KAMIKOYA,,35.732643,140.132602
萱田,カヤダ,KAYADA,,35.73419,140.109593
萱田町,カヤダマチ,KAYADAMACHI,,35.72103,140.106757
桑納,カンノウ,KANNO,,35.755521,140.100338
小池,コイケ,KOIKE,,35.778728,140.092264
佐山,サヤマ,SAYAMA,,35.776646,140.113948
島田,シマダ,SHIMADA,,35.763607,140.101948
島田台,シマダダイ,SHIMADADAI,,35.763768,140.090199
下市場一丁目,シモイチバ 1,SHIMOICHIBA 1,,35.716798,140.118161
下市場二丁目,シモイチバ 2,SHIMOICHIBA 2,,35.717051,140.115299
下高野,シモコウヤ,SHIMOKOYA,,35.74746,140.136456
桑橋,ソウノハシ,SONOHASHI,,35.751461,140.080884
高津,タカヅ,TAKAZU,,35.712651,140.078349
高津東一丁目,タカヅヒガシ 1,TAKAZUHIGASHI 1,,35.711922,140.088803
高津東二丁目,タカヅヒガシ 2,TAKAZUHIGASHI 2,,35.715292,140.090383
高津東三丁目,タカヅヒガシ 3,TAKAZUHIGASHI 3,,35.716203,140.093833
高津東四丁目,タカヅヒガシ 4,TAKAZUHIGASHI 4,,35.713996,140.092516
大学町一丁目,ダイガクチョウ 1,DAIGAKUCHO 1,,35.773258,140.098923
大学町二丁目,ダイガクチョウ 2,DAIGAKUCHO 2,,35.771826,140.101803
大学町三丁目,ダイガクチョウ 3,DAIGAKUCHO 3,,35.773707,140.102603
大学町四丁目,ダイガクチョウ 4,DAIGAKUCHO 4,,35.773417,140.10532
大学町五丁目,ダイガクチョウ 5,DAIGAKUCHO 5,,35.775028,140.107674
大学町六丁目,ダイガクチョウ 6,DAIGAKUCHO 6,,35.775702,140.10445
平戸,ヒラト,HIRATO,,35.771265,140.114179
保品,ホシナ,HOSHINA,,35.758606,140.138168
堀の内,ホリノウチ,HORINOCHI,,35.771194,140.133192
真木野,マキノ,MAKINO,,35.776541,140.099135
緑が丘一丁目,ミドリガオカ 1,MIDORIGAOKA 1,,35.730675,140.076559
緑が丘二丁目,ミドリガオカ 2,MIDORIGAOKA 2,,35.725406,140.071748
緑が丘三丁目,ミドリガオカ 3,MIDORIGAOKA 3,,35.727209,140.07583
緑が丘四丁目,ミドリガオカ 4,MIDORIGAOKA 4,,35.727973,140.077712
緑が丘五丁目,ミドリガオカ 5,MIDORIGAOKA 5,,35.730743,140.081562
緑が丘西一丁目,ミドリガオカニシ 1,MIDORIGAOKANISHI 1,,35.730146,140.069284
緑が丘西二丁目,ミドリガオカニシ 2,MIDORIGAOKANISHI 2,,35.731764,140.071975
緑が丘西三丁目,ミドリガオカニシ 3,MIDORIGAOKANISHI 3,,35.736655,140.071581
緑が丘西四丁目,ミドリガオカニシ 4,MIDORIGAOKANISHI 4,,35.736712,140.068912
緑が丘西五丁目,ミドリガオカニシ 5,MIDORIGAOKANISHI 5,,35.740159,140.068172
