name,name_kana,name_romaji,nickname,latitude,longitude
上舘,,,,40.339829,141.602408
阿子木,アコギ,AKOGI,,40.27003,141.718804
有家,ウゲ,UGE,,40.313113,141.73944
大野,オオノ,ONO,,40.297745,141.643903
小子内,オコナイ,OKONAI,,40.331365,141.751752
帯島,タイシマ,TAISHIMA,,40.251858,141.688388
種市,タネイチダイ15チワリ-ダイ21チワリ,TANEICHI DAI15-CHIWARI-DAI21-CHIWAR,,40.38984,141.679526
中野,ナカノ,NAKANO,,40.293722,141.746047
水沢,ミズサワ,MIZUSAWA,,40.238799,141.62959
