name,name_kana,name_romaji,nickname,latitude,longitude
上国重,,,,36.705675,137.295887
佛生寺,,,,36.700344,137.310693
稲荷,イナリ,INARI,,36.703872,137.301579
海老江,エビエ,EBIE,,36.699293,137.306277
国重,クニシゲ,KUNISHIGE,,36.70819,137.30041
竹内,タケノウチ,TAKENOCHI,,36.706126,137.306187
竹鼻,タケハナ,TAKEHANA,,36.693773,137.307183
東芦原,ヒガシアシハラ,HIGASHIASHIHARA,,36.692366,137.301032
舟橋,フナハシ,FUNAHASHI,,36.705593,137.312519
古海老江,フルエビエ,FURUEBIE,,36.68978,137.305957
