name,name_kana,name_romaji,nickname,latitude,longitude
新井町,アライチョウ,ARAICHO,,35.489277,139.55702
今井町,イマイチョウ,IMAICHO,,35.44757,139.555063
岩井町,イワイチョウ,IWAICHO,,35.44351,139.600203
岩崎町,イワサキチョウ,IWASAKICHO,,35.44802,139.585284
岩間町一丁目,イワマチョウ 1,IWAMACHO 1,,35.452767,139.602734
岩間町二丁目,イワマチョウ 2,IWAMACHO 2,,35.450282,139.600499
岡沢町,オカザワチョウ,OKAZAWACHO,,35.470756,139.598262
霞台,カスミダイ,KASUMIDAI,,35.447466,139.5912
帷子町一丁目,カタビラチョウ 1,KATABIRACHO 1,,35.447827,139.598675
帷子町二丁目,カタビラチョウ 2,KATABIRACHO 2,,35.445906,139.596832
釜台町,カマダイチョウ,KAMADAICHO,,35.470617,139.583724
鎌谷町,カマヤチョウ,KAMAYACHO,,35.464839,139.602282
上菅田町,カミスゲダチョウ,KAMISUGEDACHO,,35.488373,139.567959
上星川一丁目,カミホシカワ 1,KAMIHOSHIKAWA 1,,35.469375,139.581089
上星川二丁目,カミホシカワ 2,KAMIHOSHIKAWA 2,,35.472426,139.578598
上星川三丁目,カミホシカワ 3,KAMIHOSHIKAWA 3,,35.468896,139.57746
狩場町,カリバチョウ,KARIBACHO,,35.439327,139.580132
川島町,カワシマチョウ,KAWASHIMACHO,,35.469705,139.566541
川辺町,カワベチョウ,KAWABECHO,,35.459462,139.597138
神戸町,ゴウドチョウ,GODOCHO,,35.453202,139.59913
権太坂一丁目,ゴンタザカ 1,GONTAZAKA 1,,35.441985,139.570773
権太坂二丁目,ゴンタザカ 2,GONTAZAKA 2,,35.440881,139.573918
権太坂三丁目,ゴンタザカ 3,GONTAZAKA 3,,35.435094,139.57442
境木町,サカイギチョウ,SAKAIGICHO,,35.44095,139.563425
境木本町,サカイギホンチョウ,SAKAIGIHONCHO,,35.438673,139.565183
坂本町,サカモトチョウ,SAKAMOTOCHO,,35.464762,139.577829
桜ケ丘一丁目,サクラガオカ 1,SAKURAGAOKA 1,,35.451764,139.592244
桜ケ丘二丁目,サクラガオカ 2,SAKURAGAOKA 2,,35.451853,139.587367
新桜ケ丘一丁目,シンサクラガオカ 1,SHINSAKURAGAOKA 1,,35.449193,139.56467
新桜ケ丘二丁目,シンサクラガオカ 2,SHINSAKURAGAOKA 2,,35.453258,139.565134
瀬戸ケ谷町,セトガヤチョウ,SETOGAYACHO,,35.442253,139.5904
月見台,ツキミダイ,TSUKIMIDAI,,35.449224,139.596393
天王町一丁目,テンノウチョウ 1,TENNOCHO 1,,35.456548,139.603353
天王町二丁目,テンノウチョウ 2,TENNOCHO 2,,35.455465,139.600884
常盤台,トキワダイ,TOKIWADAI,,35.47345,139.590898
西久保町,ニシクボチョウ,NISHIKUBOCHO,,35.449267,139.602178
西谷一丁目,ニシヤ 1,NISHIYA 1,,,
西谷二丁目,ニシヤ 2,NISHIYA 2,,,
西谷三丁目,ニシヤ 3,NISHIYA 3,,,
西谷四丁目,ニシヤ 4,NISHIYA 4,,,
西谷町,ニシヤマチ,NISHIYAMACHI,,35.477694,139.568737
初音ケ丘,ハツネガオカ,HATSUNEGAOKA,,35.449573,139.580368
花見台,ハナミダイ,HANAMIDAI,,35.45542,139.585306
東川島町,ヒガシカワシマチョウ,HIGASHIKAWASHIMACHO,,35.476753,139.576372
藤塚町,フジツカチョウ,FUJITSUKACHO,,35.44998,139.572464
仏向町,ブッコウチョウ,BUKKOCHO,,35.458586,139.575511
仏向西,ブッコウニシ,BUKKONISHI,,35.461988,139.571635
法泉一丁目,ホウセン 1,HOSEN 1,,35.446447,139.573933
法泉二丁目,ホウセン 2,HOSEN 2,,35.447572,139.569024
法泉三丁目,ホウセン 3,HOSEN 3,,35.444631,139.568659
星川一丁目,ホシカワ 1,HOSHIKAWA 1,,35.457147,139.594542
星川二丁目,ホシカワ 2,HOSHIKAWA 2,,35.45937,139.591723
星川三丁目,ホシカワ 3,HOSHIKAWA 3,,35.459771,139.587182
保土ケ谷町一丁目,ホドガヤチョウ 1,HODOGAYACHO 1,,35.444504,139.593949
保土ケ谷町二丁目,ホドガヤチョウ 2,HODOGAYACHO 2,,35.445688,139.58632
保土ケ谷町三丁目,ホドガヤチョウ 3,HODOGAYACHO 3,,35.446157,139.581468
峰岡町一丁目,ミネオカチョウ 1,MINEOKACHO 1,,35.461287,139.599321
峰岡町二丁目,ミネオカチョウ 2,MINEOKACHO 2,,35.463985,139.596143
峰岡町三丁目,ミネオカチョウ 3,MINEOKACHO 3,,35.466118,139.591666
峰沢町,ミネザワチョウ,MINEZAWACHO,,35.478931,139.596442
宮田町一丁目,ミヤタチョウ 1,MIYATACHO 1,,35.460108,139.601849
宮田町二丁目,ミヤタチョウ 2,MIYATACHO 2,,35.459695,139.603266
宮田町三丁目,ミヤタチョウ 3,MIYATACHO 3,,35.459504,139.605051
明神台,ミョウジンダイ,MYOJINDAI,,35.457643,139.589206
和田一丁目,ワダ 1,WADA 1,,35.463812,139.589256
和田二丁目,ワダ 2,WADA 2,,35.465738,139.586769
