name,name_kana,name_romaji,nickname,latitude,longitude
円應寺,,,,35.012089,134.373197
大釜,,,,34.940347,134.32187
福澤,,,,35.029503,134.349884
庵,イオリ,IORI,,35.062316,134.386197
宇根,ウネ,UNE,,34.997655,134.291079
漆野,ウルシノ,URUSHINO,,35.040904,134.420803
円光寺,エンコウジ,ENKOJI,,34.967105,134.333373
大垣内,オオガイチ,OGAICHI,,35.013688,134.290494
大木谷,オオキダニ,OKIDANI,,35.039315,134.32926
大下り,オオサガリ,OSAGARI,,34.961533,134.402777
大酒,オオザケ,OZAKE,,34.935778,134.342546
大畑,オオハタ,OHATA,,34.946952,134.396336
大畠,オオバタケ,OBATAKE,,35.066221,134.342991
大日山,オオビヤマ,OBIYAMA,,34.946113,134.270307
奥金近,オクカネチカ,OKUKANECHIKA,,35.032284,134.399402
奥長谷,オクナガタニ,OKUNAGATANI,,35.051759,134.4037
奥海,オネミ,ONEMI,,35.126707,134.396571
皆田,カイタ,KAITA,,35.017211,134.273994
金屋,カナヤ,KANAYA,,34.997821,134.323114
上秋里,カミアキサト,KAMIAKISATO,,34.95357,134.301127
上石井,カミイシイ,KAMIISHII,,35.105475,134.363754
上本郷,カミホンゴウ,KAMIHONGO,,35.015355,134.46632
上三河,カミミカワ,KAMIMIKAWA,,35.078636,134.415386
久崎,クザキ,KUZAKI,,34.957289,134.337137
櫛田,クシダ,KUSHIDA,,34.959831,134.361634
口金近,クチカネチカ,KUCHIKANECHIKA,,35.017222,134.389555
口長谷,クチナガタニ,KUCHINAGATANI,,35.039378,134.376632
桑野,クワノ,KUWANO,,35.080967,134.390943
家内,ケナイ,KENAI,,34.952562,134.347659
小赤松,コアカマツ,KOAKAMATSU,,34.94554,134.33563
河崎,コウザキ,KOZAKI,,35.080257,134.42975
上月,コウヅキ,KOZUKI,,34.982485,134.321473
光都一丁目,コウト 1,KOTO 1,,34.946791,134.426751
小日山,コビヤマ,KOBIYAMA,,34.964535,134.281992
小山,コヤマ,KOYAMA,,34.986357,134.387583
才金,サイカネ,SAIKANE,,35.029251,134.30202
桜山,サクラヤマ,SAKURAYAMA,,35.038704,134.314527
真盛,サネモリ,SANEMORI,,34.994387,134.342336
真宗,サノムネ,SANOMUNE,,35.025974,134.44125
佐用,サヨウ,SAYO,,35.003541,134.362894
