name,name_kana,name_romaji,nickname,latitude,longitude
大字尊延寺,,,,34.804801,135.739502
大字杉,,,,34.807013,135.719584
大字津田,,,,34.798162,135.714013
大字穂谷,,,,34.785685,135.726083
朝日丘町,アサヒガオカチョウ,ASAHIGAOKACHO,,34.810031,135.649569
天之川町,アマノガワチョウ,AMANOGAWACHO,,34.82111,135.649617
伊加賀北町,イカガキタマチ,IKAGA KITAMACHI,,34.809115,135.641705
伊加賀寿町,イカガコトブキチョウ,IKAGA KOTOBUKICHO,,34.80762,135.636001
伊加賀栄町,イカガサカエマチ,IKAGA SAKAEMACHI,,34.805155,135.634214
伊加賀西町,イカガニシマチ,IKAGA NISHIMACHI,,34.807297,135.628598
伊加賀東町,イカガヒガシマチ,IKAGA HIGASHIMACHI,,34.810292,135.63876
伊加賀本町,イカガホンマチ,IKAGA HOMMACHI,,34.80992,135.63697
伊加賀緑町,イカガミドリマチ,IKAGA MIDORIMACHI,,34.807607,135.633567
伊加賀南町,イカガミナミマチ,IKAGA MINAMIMACHI,,34.807553,135.641264
池之宮一丁目,イケノミヤ 1,IKENOMIYA 1,,34.813318,135.674249
池之宮二丁目,イケノミヤ 2,IKENOMIYA 2,,34.811791,135.67186
池之宮三丁目,イケノミヤ 3,IKENOMIYA 3,,34.810482,135.676436
池之宮四丁目,イケノミヤ 4,IKENOMIYA 4,,34.811097,135.6804
磯島北町,イソシマキタマチ,ISOSHIMA KITAMACHI,,34.827218,135.649098
磯島茶屋町,イソシマチャヤマチ,ISOSHIMA CHAYAMACHI,,34.825422,135.651072
磯島南町,イソシマミナミマチ,ISOSHIMA MINAMIMACHI,,34.821215,135.646767
磯島元町,イソシマモトマチ,ISOSHIMA MOTOMACHI,,34.824057,135.647123
印田町,インダチョウ,INDACHO,,34.805189,135.664702
上野一丁目,ウエノ 1,UENO 1,,34.829065,135.659506
上野二丁目,ウエノ 2,UENO 2,,34.826819,135.660095
上野三丁目,ウエノ 3,UENO 3,,34.827606,135.66679
宇山町,ウヤマチョウ,UYAMACHO,,34.844431,135.670343
宇山東町,ウヤマヒガシマチ,UYAMAHIGASHIMACHI,,34.842431,135.673082
大垣内町一丁目,オオガイトチョウ 1,OGAITOCHO 1,,34.812756,135.650022
大垣内町二丁目,オオガイトチョウ 2,OGAITOCHO 2,,34.813546,135.652903
大垣内町三丁目,オオガイトチョウ 3,OGAITOCHO 3,,34.811015,135.654093
