name,name_kana,name_romaji,nickname,latitude,longitude
夢前町書写,,,,34.895323,134.667794
天神町,テンジンマチ,TENJIMMACHI,,34.833188,134.704747
家島町真浦,イエシマチョウマウラ,IESHIMACHO MAURA,,34.675647,134.531556
家島町宮,イエシマチョウミヤ,IESHIMACHO MIYA,,34.671591,134.536653
飾東町北山,シキトウチョウキタヤマ,SHIKITOCHO KITAYAMA,,34.838243,134.749422
的形町的形,マトガタチョウマトガタ,MATOGATACHO MATOGATA,,34.783794,134.739493
別所町佐土,ベッショチョウサヅチ,BESSHOCHO SAZUCHI,,34.810499,134.74173
別所町佐土三丁目,ベッショチョウサヅチ 3,BESSHOCHO SAZUCHI 3,,34.814901,134.746408
別所町佐土二丁目,ベッショチョウサヅチ 2,BESSHOCHO SAZUCHI 2,,34.813509,134.748774
別所町佐土一丁目,ベッショチョウサヅチ 1,BESSHOCHO SAZUCHI 1,,34.810571,134.746681
別所町家具町,ベッショチョウカグマチ,BESSHOCHO KAGUMACHI,,34.821143,134.747868
御国野町深志野,ミクニノチョウフカシノ,MIKUNINOCHO FUKASHINO,,34.826896,134.746404
飾東町志吹,シキトウチョウシブキ,SHIKITOCHO SHIBUKI,,34.836647,134.758824
別所町別所,ベッショチョウベッショ,BESSHOCHO BESSHO,,34.809584,134.754687
広畑区富士町,ヒロハタクフジチョウ,HIROHATAKU FUJICHO,,34.780089,134.61811
広畑区小松町三丁目,ヒロハタクコマツチョウ 3,HIROHATAKU KOMATSUCHO 3,,34.80306,134.621473
広畑区早瀬町三丁目,ヒロハタクハヤセチョウ 3,HIROHATAKU HAYASECHO 3,,34.805839,134.622335
広畑区才,ヒロハタクサイ,HIROHATAKU SAI,,34.814422,134.62808
広畑区大町三丁目,ヒロハタクオオマチ 3,HIROHATAKU OMACHI 3,,34.794124,134.621239
広畑区吾妻町三丁目,ヒロハタクアヅマチョウ 3,HIROHATAKU AZUMACHO 3,,34.796319,134.620743
広畑区則直,ヒロハタクノリナオ,HIROHATAKU NORINAO,,34.812812,134.62131
広畑区高浜町三丁目,ヒロハタクタカハマチョウ 3,HIROHATAKU TAKAHAMACHO 3,,34.79953,134.621417
広畑区小坂,ヒロハタクコサカ,HIROHATAKU KOSAKA,,34.807101,134.61918
飾東町唐端新,シキトウチョウカラハタシン,SHIKITOCHO KARAHATASHIN,,34.832854,134.765657
香寺町溝口,コウデラチョウミゾグチ,KODERACHO MIZOGUCHI,,34.928768,134.744183
香寺町岩部,コウデラチョウイワベ,KODERACHO IWABE,,34.919017,134.740791
高岡新町,タカオカシンマチ,TAKAOKASHIMMACHI,,34.837228,134.655145
龍野町三丁目,タツノマチ 3,TATSUNOMACHI 3,,34.83657,134.682185
豊富町甲丘二丁目,トヨトミチョウカブトオカ 2,TOYOTOMICHO KABUTOKA 2,,34.899504,134.746434
飾東町豊国,シキトウチョウトヨクニ,SHIKITOCHO TOYOKUNI,,34.846711,134.7433
