name,name_kana,name_romaji,nickname,latitude,longitude
字六条町,,,,42.780091,140.227838
字大磯町,,,,42.795629,140.230735
字岩崎町,,,,42.790931,140.237704
字政泊町,,,,42.812836,140.189458
字新栄町,,,,42.79108,140.217791
字樽岸町,,,,42.75074,140.25428
字歌棄町,,,,42.798264,140.327278
字渡島町,,,,42.788448,140.224275
字矢追町,,,,42.797812,140.208837
字磯谷町,,,,42.820506,140.352911
字開進町,,,,42.784904,140.221523
