name,name_kana,name_romaji,nickname,latitude,longitude
字万代,,,,42.983676,140.514582
字大和,,,,42.983517,140.509108
字大浜,,,,42.990885,140.521773
字宮園,,,,42.968451,140.524036
字御崎,,,,42.983957,140.506066
字敷島内,,,,42.940567,140.449155
字東山,,,,42.982428,140.526912
字栄,,,,42.979416,140.521596
字清住,,,,42.979435,140.506057
字相生,,,,42.974333,140.506065
字野束,,,,42.937791,140.507348
字高台,,,,42.978792,140.514179
