name,name_kana,name_romaji,nickname,latitude,longitude
字沢端,,,,38.00475,140.621345
字半沢屋敷西,,,,38.01067,140.620246
字本鍛冶小路,,,,38.005739,140.621083
字幸,,,,38.012751,140.623676
緑が丘一丁目,ミドリガオカ 1,MIDORIGAOKA 1,,38.000783,140.644071
緑が丘二丁目,ミドリガオカ 2,MIDORIGAOKA 2,,38.001322,140.643166
字大畑二番,,,,38.009899,140.627415
字北川原,,,,38.011971,140.625052
字上堰,,,,38.015048,140.630171
字兎作,,,,38.001273,140.625369
字清水小路,,,,38.005711,140.62418
字亘理町,,,,38.00797,140.621278
松ケ丘一丁目,マツガオカ 1,MATSUGAOKA 1,,38.005023,140.645114
字十王堂前,,,,38.012583,140.628542
字柳川原,,,,38.013943,140.627225
字東小路,,,,38.002596,140.62142
字中町,,,,38.004264,140.622623
字十王堂北,,,,38.013821,140.628834
鷹巣西三丁目,タカノスニシ 3,TAKANOSUNISHI 3,,37.997449,140.632584
鷹巣東二丁目,タカノスヒガシ 2,TAKANOSUHIGASHI 2,,37.996463,140.637764
字長町,,,,38.006203,140.622477
字北無双作,,,,37.998734,140.630284
旭町四丁目,アサヒチョウ 4,ASAHICHO 4,,37.993082,140.634935
白鳥二丁目,シラトリ 2,SHIRATORI 2,,38.036999,140.643647
字延命寺北,,,,38.009274,140.624207
字白石沖,,,,37.998538,140.623915
字寺屋敷前,,,,38.005536,140.627369
字柳町,,,,38.001498,140.624205
旭町二丁目,アサヒチョウ 2,ASAHICHO 2,,37.993908,140.633393
鷹巣東四丁目,タカノスヒガシ 4,TAKANOSUHIGASHI 4,,37.997365,140.644894
東町六丁目,ヒガシチョウ 6,HIGASHICHO 6,,37.990523,140.627333
松ケ丘二丁目,マツガオカ 2,MATSUGAOKA 2,,38.006786,140.645165
白鳥一丁目,シラトリ 1,SHIRATORI 1,,38.035714,140.641359
旭町五丁目,アサヒチョウ 5,ASAHICHO 5,,37.990463,140.63272
鷹巣西二丁目,タカノスニシ 2,TAKANOSUNISHI 2,,37.998512,140.633786
字沢目,,,,38.003086,140.626367
旭町三丁目,アサヒチョウ 3,ASAHICHO 3,,37.991482,140.631318
大手町,オオテマチ,OTEMACHI,,38.002275,140.61988
字祢宜内,,,,38.010899,140.626122
字銚子ケ森,,,,38.00109,140.627599
字大畑一番,,,,38.00679,140.629398
字本町,,,,38.001871,140.62279
鷹巣西一丁目,タカノスニシ 1,TAKANOSUNISHI 1,,38.000387,140.631244
上久保,カミクボ,KAMIKUBO,,37.991931,140.616227
字不澄ケ池,,,,38.007738,140.625288
旭町六丁目,アサヒチョウ 6,ASAHICHO 6,,37.989619,140.634303
東町二丁目,ヒガシチョウ 2,HIGASHICHO 2,,37.997303,140.629124
鷹巣東一丁目,タカノスヒガシ 1,TAKANOSUHIGASHI 1,,37.996559,140.635726
東町一丁目,ヒガシチョウ 1,HIGASHICHO 1,,37.99776,140.626527
城北町,ジョウホクチョウ,JOHOKUCHO,,38.006766,140.618045
鷹巣東三丁目,タカノスヒガシ 3,TAKANOSUHIGASHI 3,,37.996971,140.641
東町四丁目,ヒガシチョウ 4,HIGASHICHO 4,,37.994132,140.625762
東町五丁目,ヒガシチョウ 5,HIGASHICHO 5,,37.990645,140.625064
旭町一丁目,アサヒチョウ 1,ASAHICHO 1,,37.994627,140.631323
白鳥三丁目,シラトリ 3,SHIRATORI 3,,38.035447,140.645026
新館町,シンダテチョウ,SHINDATECHO,,37.99415,140.620273
田町三丁目,タマチ 3,TAMACHI 3,,37.990119,140.620701
字半沢屋敷前,,,,38.009927,140.621801
旭町七丁目,アサヒチョウ 7,ASAHICHO 7,,37.987975,140.635975
城南一丁目,ジョウナン 1,JONAN 1,,37.99448,140.613199
緑が丘,ミドリガオカ,MIDORIGAOKA,,38.000408,140.640225
東町三丁目,ヒガシチョウ 3,HIGASHICHO 3,,37.993674,140.628565
字堂場前,,,,38.005703,140.63038
大川町,オオカワチョウ,OKAWACHO,,38.008735,140.61858
城南二丁目,ジョウナン 2,JONAN 2,,37.995009,140.614886
沢端町,サワバタチョウ,SAWABATACHO,,38.00462,140.617981
南町一丁目,ミナミマチ 1,MINAMIMACHI 1,,37.999523,140.619279
田町一丁目,タマチ 1,TAMACHI 1,,37.997302,140.623312
字外川原,,,,38.013522,140.624152
西益岡町,ニシマスオカチョウ,NISHIMASUOKACHO,,38.004279,140.613181
字東大畑,,,,38.009187,140.629628
益岡町,マスオカチョウ,MASUOKACHO,,38.002187,140.616113
寿山,コトブキヤマ,KOTOBUKIYAMA,,38.002335,140.633253
田町二丁目,タマチ 2,TAMACHI 2,,37.992864,140.622101
南町二丁目,ミナミマチ 2,MINAMIMACHI 2,,37.996024,140.618212
字中河原,,,,38.008162,140.614183
八幡町,ハチマンチョウ,HACHIMANCHO,,37.999582,140.614432
鷹巣,タカノス,TAKANOSU,,37.996683,140.648814
白川小奥,シラカワコオク,SHIRAKAWA KOKU,,38.030841,140.701864
大平坂谷,オオダイラサカヤ,ODAIRA SAKAYA,,37.976374,140.630475
大鷹沢鷹巣,オオタカサワタカノス,OTAKASAWA TAKANOSU,,38.003772,140.656999
小下倉,コシタグラ,KOSHITAGURA,,38.025095,140.642264
大平中目,オオダイラナカノメ,ODAIRA NAKANOME,,37.978421,140.607449
大平森合,オオダイラモリアイ,ODAIRA MORIAI,,37.990447,140.604265
越河五賀,コスゴウゴカ,KOSUGO GOKA,,37.939785,140.591939
白川内親,シラカワウチオヤ,SHIRAKAWA UCHIOYA,,38.032194,140.662576
郡山,コオリヤマ,KORIYAMA,,38.012608,140.641202
福岡長袋,フクオカナガフクロ,FUKUOKANAGAFUKURO(KAWATERAYAMA.SERI,,38.019433,140.60766
越河平,コスゴウタイラ,KOSUGO TAIRA,,37.929076,140.615819
白川犬卒都婆,シラカワイヌソトバ,SHIRAKAWA INUSOTOBA,,37.999536,140.676289
越河,コスゴウ,KOSUGO,,37.92325,140.583904
大鷹沢大町,オオタカサワオオマチ,OTAKASAWA OMACHI,,37.981552,140.671243
白川津田,シラカワツダ,SHIRAKAWA TSUDA,,38.021586,140.681038
斎川,サイカワ,SAIKAWA,,37.957183,140.61094
大鷹沢三沢,オオタカサワミサワ,OTAKASAWA MISAWA,,37.968002,140.658232
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,,38.008595,140.56301
福岡八宮,フクオカヤツミヤ,FUKUOKA YATSUMIYA,,38.052368,140.527508
福岡深谷,フクオカフカヤ,FUKUOKA FUKAYA,,38.061996,140.587255
小原,オバラ,OBARA,,37.952136,140.545888
小原,オバラ,OBARA,明戸,37.984779,140.560353
小原,オバラ,OBARA,小日向,37.975721,140.558979
小原,オバラ,OBARA,西川久保,37.978283,140.560288
小原,オバラ,OBARA,湯元,37.982853,140.561776
小原,オバラ,OBARA,赤坂,37.976655,140.563926
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,鎌先一番,38.025089,140.576359
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,横町,38.012506,140.58043
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,狐峯一番,38.018221,140.580008
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,作屋,38.01455,140.584475
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,中原,38.008206,140.586634
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,石神二番,38.00457,140.587715
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,尾箆,38.006434,140.59106
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,南部屋敷,38.014351,140.592898
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,原屋敷,38.003244,140.594183
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,岩ノ上,38.00505,140.596853
斎川,サイカワ,SAIKAWA,荒屋敷北,37.95146,140.598938
斎川,サイカワ,SAIKAWA,中屋敷前,37.94858,140.59953
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,下原,38.014235,140.605565
斎川,サイカワ,SAIKAWA,関口,37.972326,140.605368
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,薬師堂,38.006492,140.603589
福岡八宮,フクオカヤツミヤ,FUKUOKA YATSUMIYA,川原,38.027613,140.601452
斎川,サイカワ,SAIKAWA,上ノ南,37.960413,140.605095
福岡八宮,フクオカヤツミヤ,FUKUOKA YATSUMIYA,梨木沢,38.031225,140.607465
大平中目,オオダイラナカノメ,ODAIRA NAKANOME,拾枚田,37.978372,140.604486
斎川,サイカワ,SAIKAWA,上ノ原屋敷,37.958282,140.605534
大平森合,オオダイラモリアイ,ODAIRA MORIAI,上御所之内,37.988955,140.604435
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,新菅生田,38.008113,140.606845
大平森合,オオダイラモリアイ,ODAIRA MORIAI,坂下前,37.991046,140.603968
大平森合,オオダイラモリアイ,ODAIRA MORIAI,下森合,37.992423,140.60832
斎川,サイカワ,SAIKAWA,保科,37.968365,140.606078
斎川,サイカワ,SAIKAWA,西明堂山,37.946879,140.607756
斎川,サイカワ,SAIKAWA,御案内屋敷,37.957611,140.607383
斎川,サイカワ,SAIKAWA,前原脇,37.965987,140.607328
大平森合,オオダイラモリアイ,ODAIRA MORIAI,上神明前,37.995912,140.606104
大平森合,オオダイラモリアイ,ODAIRA MORIAI,白川前畑,37.987063,140.606187
斎川,サイカワ,SAIKAWA,用明,37.972461,140.607428
大平森合,オオダイラモリアイ,ODAIRA MORIAI,寺前,37.999179,140.606521
大平森合,オオダイラモリアイ,ODAIRA MORIAI,山口,37.996422,140.603129
大平森合,オオダイラモリアイ,ODAIRA MORIAI,森合沖,37.996504,140.609544
大平森合,オオダイラモリアイ,ODAIRA MORIAI,原町,37.985179,140.607878
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,一本木,38.000618,140.604701
斎川,サイカワ,SAIKAWA,前原屋敷,37.967215,140.607173
大平森合,オオダイラモリアイ,ODAIRA MORIAI,上森合,37.986999,140.607758
福岡蔵本,フクオカクラモト,FUKUOKA KURAMOTO,下原沖,38.011738,140.607794
斎川,サイカワ,SAIKAWA,宮内敷,37.969916,140.608129
大平中目,オオダイラナカノメ,ODAIRA NAKANOME,北城前,37.981894,140.606564
斎川,サイカワ,SAIKAWA,中斎川西,37.970662,140.608042
大平森合,オオダイラモリアイ,ODAIRA MORIAI,北中屋敷,37.99829,140.608189
斎川,サイカワ,SAIKAWA,上ノ田,37.972318,140.608404
大平森合,オオダイラモリアイ,ODAIRA MORIAI,中屋敷,37.997116,140.607623
斎川,サイカワ,SAIKAWA,舘山,37.954843,140.608981
福岡八宮,フクオカヤツミヤ,FUKUOKA YATSUMIYA,下屋敷,38.031135,140.609091
