name,name_kana,name_romaji,nickname,latitude,longitude
上布田町,,,,35.639302,139.545331
下布田町,,,,35.636501,139.549646
入間町一丁目,イリマチョウ 1,IRIMACHO 1,,35.652493,139.588664
入間町二丁目,イリマチョウ 2,IRIMACHO 2,,35.649082,139.58496
入間町三丁目,イリマチョウ 3,IRIMACHO 3,,35.647766,139.589933
上石原,カミイシワラ,KAMIISHIWARA,,35.648754,139.522076
上石原一丁目,カミイシワラ 1,KAMIISHIWARA 1,,35.658982,139.530182
上石原二丁目,カミイシワラ 2,KAMIISHIWARA 2,,35.655678,139.528221
上石原三丁目,カミイシワラ 3,KAMIISHIWARA 3,,35.651703,139.523937
菊野台一丁目,キクノダイ 1,KIKUNODAI 1,,35.655546,139.566985
菊野台二丁目,キクノダイ 2,KIKUNODAI 2,,35.651546,139.566406
菊野台三丁目,キクノダイ 3,KIKUNODAI 3,,35.652595,139.571144
国領町,コクリョウチョウ,KOKURYOCHO,,35.636327,139.556512
国領町一丁目,コクリョウチョウ 1,KOKURYOCHO 1,,35.651385,139.553983
国領町二丁目,コクリョウチョウ 2,KOKURYOCHO 2,,35.651682,139.559226
国領町三丁目,コクリョウチョウ 3,KOKURYOCHO 3,,35.649614,139.560117
国領町四丁目,コクリョウチョウ 4,KOKURYOCHO 4,,35.647558,139.558156
国領町五丁目,コクリョウチョウ 5,KOKURYOCHO 5,,35.647717,139.553352
国領町六丁目,コクリョウチョウ 6,KOKURYOCHO 6,,35.644818,139.553653
国領町七丁目,コクリョウチョウ 7,KOKURYOCHO 7,,35.643892,139.56028
国領町八丁目,コクリョウチョウ 8,KOKURYOCHO 8,,35.647732,139.564078
小島町,コジマチョウ,KOJIMACHO,,35.640634,139.538103
小島町一丁目,コジマチョウ 1,KOJIMACHO 1,,35.654304,139.541507
小島町二丁目,コジマチョウ 2,KOJIMACHO 2,,35.651039,139.540241
小島町三丁目,コジマチョウ 3,KOJIMACHO 3,,35.647834,139.539103
佐須町一丁目,サズマチ 1,SAZUMACHI 1,,35.661539,139.551382
佐須町二丁目,サズマチ 2,SAZUMACHI 2,,35.660076,139.554033
佐須町三丁目,サズマチ 3,SAZUMACHI 3,,35.657349,139.553585
佐須町四丁目,サズマチ 4,SAZUMACHI 4,,35.657648,139.557957
佐須町五丁目,サズマチ 5,SAZUMACHI 5,,35.661457,139.560668
柴崎一丁目,シバサキ 1,SHIBASAKI 1,,35.657009,139.562968
柴崎二丁目,シバサキ 2,SHIBASAKI 2,,35.662181,139.564909
下石原,シモイシワラ,SHIMOISHIWARA,,35.643106,139.529039
下石原一丁目,シモイシワラ 1,SHIMOISHIWARA 1,,35.656656,139.536065
下石原二丁目,シモイシワラ 2,SHIMOISHIWARA 2,,35.653638,139.534998
下石原三丁目,シモイシワラ 3,SHIMOISHIWARA 3,,35.65073,139.533894
深大寺北町一丁目,ジンダイジキタマチ 1,JINDAIJIKITAMACHI 1,,35.674399,139.547756
深大寺北町二丁目,ジンダイジキタマチ 2,JINDAIJIKITAMACHI 2,,35.673482,139.552025
深大寺北町三丁目,ジンダイジキタマチ 3,JINDAIJIKITAMACHI 3,,35.676637,139.550064
深大寺北町四丁目,ジンダイジキタマチ 4,JINDAIJIKITAMACHI 4,,35.678958,139.553013
深大寺北町五丁目,ジンダイジキタマチ 5,JINDAIJIKITAMACHI 5,,35.679062,139.549601
深大寺北町六丁目,ジンダイジキタマチ 6,JINDAIJIKITAMACHI 6,,35.679205,139.545105
深大寺北町七丁目,ジンダイジキタマチ 7,JINDAIJIKITAMACHI 7,,35.674819,139.543846
深大寺東町一丁目,ジンダイジヒガシマチ 1,JINDAIJIHIGASHIMACHI 1,,35.670206,139.55756
深大寺東町二丁目,ジンダイジヒガシマチ 2,JINDAIJIHIGASHIMACHI 2,,35.667702,139.560501
深大寺東町三丁目,ジンダイジヒガシマチ 3,JINDAIJIHIGASHIMACHI 3,,35.668076,139.563466
深大寺東町四丁目,ジンダイジヒガシマチ 4,JINDAIJIHIGASHIMACHI 4,,35.671677,139.561514
深大寺東町五丁目,ジンダイジヒガシマチ 5,JINDAIJIHIGASHIMACHI 5,,35.673366,139.556247
深大寺東町六丁目,ジンダイジヒガシマチ 6,JINDAIJIHIGASHIMACHI 6,,35.675433,139.557548
深大寺東町七丁目,ジンダイジヒガシマチ 7,JINDAIJIHIGASHIMACHI 7,,35.678258,139.559338
深大寺東町八丁目,ジンダイジヒガシマチ 8,JINDAIJIHIGASHIMACHI 8,,35.679729,139.555711
深大寺南町一丁目,ジンダイジミナミマチ 1,JINDAIJIMINAMIMACHI 1,,35.662214,139.55512
深大寺南町二丁目,ジンダイジミナミマチ 2,JINDAIJIMINAMIMACHI 2,,35.662214,139.557921
深大寺南町三丁目,ジンダイジミナミマチ 3,JINDAIJIMINAMIMACHI 3,,35.664587,139.560283
深大寺南町四丁目,ジンダイジミナミマチ 4,JINDAIJIMINAMIMACHI 4,,35.665005,139.555604
深大寺南町五丁目,ジンダイジミナミマチ 5,JINDAIJIMINAMIMACHI 5,,35.667619,139.556343
深大寺元町一丁目,ジンダイジモトマチ 1,JINDAIJIMOTOMACHI 1,,35.66384,139.544853
